s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
23.204856,276.942100,678.339500,0.000000,-2.403965,0.000000,-0.157100,0.000107,0.000000,0.000000,-7.779706,7.778795,0.000000,-0.000017,0.000105
23.456590,276.755800,678.170200,0.000000,-2.403938,0.000000,-0.157100,0.000106,0.000000,0.000000,-7.779908,7.778795,0.000000,-0.000017,0.000105
23.708466,276.569400,678.000800,0.000000,-2.403911,0.000000,-0.157100,0.002329,0.000000,0.000000,-7.780111,7.778795,0.000000,-0.000364,0.002300
23.960483,276.382900,677.831300,0.000000,-2.403324,0.000000,-0.157100,0.000105,0.000000,0.000000,-7.780516,7.778896,0.000000,-0.000016,0.000103
24.212634,276.196400,677.661600,0.000000,-2.403298,0.000000,-0.157100,0.001266,0.000000,0.000000,-7.780921,7.778997,0.000000,-0.000198,0.001250
24.464927,276.009800,677.491800,0.000000,-2.402978,0.000000,-0.157100,0.000104,0.000000,0.000000,-7.781326,7.779200,0.000000,-0.000016,0.000102
24.717428,275.823100,677.321800,0.000000,-2.402952,0.000000,-0.157100,0.003472,0.000000,0.000000,-7.781630,7.779402,0.000000,-0.000543,0.003430
24.970071,275.636300,677.151700,0.000000,-2.402075,0.000000,-0.157100,0.000000,0.000000,0.000000,-7.782035,7.779605,0.000000,-0.000000,0.000000
25.222915,275.449500,676.981300,0.000000,-2.402075,0.000000,-0.157100,0.001256,0.000000,0.000000,-7.782440,7.779807,0.000000,-0.000197,0.001241
25.475760,275.262700,676.810900,0.000000,-2.401757,0.000000,-0.157100,0.003260,0.000000,0.000000,-7.782743,7.780212,0.000000,-0.000510,0.003220
25.728813,275.075800,676.640300,0.000000,-2.400932,0.000000,-0.157100,0.000099,0.000000,0.000000,-7.783047,7.780415,0.000000,-0.000015,0.000098
25.981786,274.889100,676.469600,0.000000,-2.400907,0.000000,-0.157100,0.002205,0.000000,0.000000,-7.783452,7.780718,0.000000,-0.000345,0.002178
26.234901,274.702300,676.298800,0.000000,-2.400349,0.000000,-0.157100,0.002205,0.000000,0.000000,-7.783756,7.781022,0.000000,-0.000345,0.002178
