t,v,delta_cmd,kappa,yaw_rate,ax,lat_error,s_position
1775755398.0588,2.6402,-0.011597,-0.174759,0.358793,-0.197408,-0.042914,26.5027
1775755398.0848,2.5387,-0.084238,-0.205582,0.262677,-1.420779,-0.042809,26.5607
1775755398.1071,2.5387,-0.066394,-0.205582,0.212340,2.483028,-0.042809,26.5607
1775755398.1308,2.3639,-0.195845,-0.239572,0.098670,-0.134184,-0.030977,26.7014
1775755398.1608,2.3313,-0.190911,-0.239572,-0.201847,2.387311,-0.028738,26.7297
1775755398.1842,2.2109,-0.279709,-0.276363,-0.265728,2.815896,-0.031766,26.8324
1775755398.2038,2.1850,-0.299255,-0.317511,-0.565846,6.188840,-0.031004,26.8596
1775755398.2269,2.1850,-0.290759,-0.317511,-0.835135,2.916513,-0.031004,26.8596
1775755398.2508,2.0955,-0.289474,-0.362629,-0.773288,5.520739,-0.022214,26.9750
1775755398.2748,2.0955,-0.339815,-0.362629,-1.237812,4.640008,-0.022214,26.9750
1775755398.2988,1.9697,-0.358582,-0.413488,-1.304926,2.293584,-0.018317,27.0739
1775755398.3237,1.9592,-0.333169,-0.413488,-1.362913,6.079232,-0.016614,27.0974
1775755398.3477,1.8621,-0.333392,-0.469926,-1.457476,2.373288,-0.015705,27.1854
1775755398.3708,1.8548,-0.327088,-0.469926,-1.517693,4.148995,-0.015243,27.2076
1775755398.4009,1.8548,-0.302873,-0.469926,-1.621431,2.838097,-0.015243,27.2076
1775755398.4237,1.7723,-0.309309,-0.533826,-1.527732,5.426911,-0.013609,27.3148
1775755398.4438,1.7723,-0.279526,-0.533826,-1.585931,4.054315,-0.013609,27.3148
1775755398.4668,1.6977,-0.282502,-0.606052,-1.532770,3.473828,-0.019568,27.3710
1775755398.4908,1.6930,-0.271501,-0.606052,-1.571378,3.307442,-0.020427,27.3880
1775755398.5147,1.6930,-0.271892,-0.606052,-1.461188,1.638185,-0.020427,27.3880
1775755398.5389,1.6947,-0.285553,-0.606052,-1.410754,1.478136,-0.009142,27.4121
1775755398.5638,1.6386,-0.282387,-0.687048,-1.274124,0.731864,-0.022986,27.5480
1775755398.5869,1.6356,-0.182886,-0.780061,-1.307113,1.735499,-0.022986,27.5480
1775755398.6108,1.6426,-0.199672,-0.780061,-1.316171,2.418767,-0.028056,27.5694
1775755398.6408,1.6221,-0.250755,-0.883267,-1.280913,1.286127,-0.028115,27.6684
1775755398.6647,1.6144,-0.255638,-0.883267,-1.147618,-0.342935,-0.030733,27.7230
1775755398.6837,1.6122,-0.329521,-0.883267,-0.922003,-0.364963,-0.031852,27.7391
1775755398.7068,1.6122,-0.316984,-0.883267,-1.041708,3.947482,-0.031852,27.7391
1775755398.7309,1.6120,-0.327450,-1.001756,-1.132947,1.025447,-0.031271,27.7619
1775755398.7548,1.5916,-0.324160,-1.001756,-1.202722,3.553867,-0.037576,27.8581
1775755398.7788,1.5881,-0.530000,-1.129878,-1.340185,2.148192,-0.035491,27.8961
1775755398.8038,1.5881,-0.527896,-1.129878,-1.382421,2.227036,-0.035491,27.8961
1775755398.8278,1.5814,-0.513772,-1.270012,-1.439849,3.737363,-0.029260,28.0059
1775755398.8508,1.5814,-0.530000,-1.270012,-1.552312,4.912182,-0.029260,28.0059
1775755398.8762,1.5657,-0.530000,-1.414151,-1.852886,5.084386,-0.032719,28.0631
1775755398.9047,1.5479,-0.530000,-1.414151,-2.015233,5.738004,-0.031175,28.0772
1775755398.9238,1.5179,-0.530000,-1.414151,-2.107980,2.965729,-0.031175,28.0772
1775755398.9477,1.5127,-0.530000,-1.537907,-2.007066,3.619417,-0.028678,28.1833
1775755398.9707,1.5127,-0.530000,-1.537907,-2.153856,3.848687,-0.028678,28.1833
1775755398.9948,1.5040,-0.530000,-1.537907,-2.176583,3.048488,-0.024849,28.2161
1775755399.0189,1.5019,-0.530000,-1.537907,-2.204951,2.307970,-0.024454,28.2474
1775755399.0428,1.5019,-0.530000,-1.537907,-2.071679,1.501312,-0.024454,28.2474
1775755399.0677,1.5092,-0.530000,-1.628447,-2.198664,4.305700,-0.021270,28.3489
1775755399.0911,1.5118,-0.530000,-1.673671,-2.244369,5.698038,-0.026409,28.3704
1775755399.1149,1.5000,-0.530000,-1.673671,-2.338542,2.865398,-0.019375,28.4306
1775755399.1448,1.4991,-0.530000,-1.661500,-2.253989,3.382225,-0.023153,28.4694
1775755399.1688,1.4991,-0.530000,-1.661500,-2.321604,3.880310,-0.023153,28.4694
1775755399.1878,1.5442,-0.530000,-1.661500,-2.367585,3.101258,-0.011014,28.5348
1775755399.2108,1.5277,-0.530000,-1.661500,-2.390024,3.013298,-0.009253,28.5527
1775755399.2348,1.5277,-0.530000,-1.661500,-2.372448,3.423898,-0.009253,28.5527
1775755399.2588,1.5233,-0.530000,-1.589099,-2.387950,5.293163,-0.004856,28.6165
1775755399.2838,1.5615,-0.530000,-1.589099,-2.452255,2.695501,-0.001160,28.6495
1775755399.3077,1.6076,-0.530000,-1.476667,-2.443702,6.505654,0.001147,28.7162
1775755399.3309,1.6095,-0.474717,-1.476667,-2.537258,-1.704550,0.003482,28.7350
1775755399.3548,1.6108,-0.449238,-1.339245,-2.321016,1.633846,0.005523,28.7540
1775755399.3849,1.6842,-0.436820,-1.339245,-2.653280,2.718261,0.010278,28.8248
1775755399.4088,1.7065,-0.411380,-1.339245,-2.532903,3.012486,0.007243,28.8432
1775755399.4278,1.7289,-0.414520,-1.339245,-2.641276,7.068473,0.007243,28.8432
1775755399.4508,1.7673,-0.346234,-1.183957,-2.467299,1.929573,0.013194,28.9508
1775755399.4777,1.7673,-0.321668,-1.183957,-2.318807,2.460114,0.013194,28.9508
1775755399.4989,1.8328,-0.313090,-1.041864,-2.168227,6.857349,0.012013,28.9887
1775755399.5238,1.9396,-0.245215,-0.911784,-2.439448,5.354647,0.009704,29.0681
1775755399.5478,1.9587,-0.236534,-0.911784,-1.961372,-1.577227,0.011224,29.0875
1775755399.5710,2.0767,-0.241860,-0.797967,-1.997023,7.187993,0.009444,29.1581
1775755399.5949,2.0923,-0.186509,-0.797967,-1.941516,3.138182,0.010696,29.1787
1775755399.6249,2.1109,-0.205125,-0.797967,-1.494301,-0.637431,0.012914,29.2061
1775755399.6488,2.2797,-0.210481,-0.706389,-1.428541,8.876599,0.012921,29.3226
1775755399.6695,2.3387,-0.139185,-0.625614,-1.557067,5.581005,0.011694,29.3767
1775755399.6908,2.3387,-0.158717,-0.625614,-1.174247,1.571291,0.011694,29.3767
1775755399.7149,2.4819,-0.162122,-0.564130,-1.260103,5.999510,0.008825,29.4873
1775755399.7388,2.5493,-0.138743,-0.564130,-1.200685,0.739203,0.010284,29.5472
1775755399.7628,2.5493,-0.141665,-0.564130,-0.835250,2.612273,0.010284,29.5472
1775755399.7880,2.6632,-0.129512,-0.508463,-1.121264,4.734587,0.010834,29.6353
1775755399.8516,2.9423,-0.132287,-0.382715,-0.704837,0.769860,0.009234,29.8548
1775755399.8517,2.9423,-0.132287,-0.382715,-0.802370,3.296976,0.009234,29.8548
1775755399.8587,2.9423,-0.130473,-0.382715,-0.826686,-1.283495,0.009234,29.8548
1775755399.8887,2.9790,-0.128357,-0.382715,-0.798603,6.618484,0.011845,29.8903
1775755399.9077,3.0735,-0.130639,-0.349784,-0.789955,-0.805024,0.014358,30.0237
1775755399.9317,3.1735,-0.129366,-0.320020,-0.711270,3.103854,0.017799,30.0982
1775755399.9548,3.1735,-0.134847,-0.320020,-0.788351,0.723321,0.017799,30.0982
1775755399.9788,3.3208,-0.135817,-0.293812,-0.625635,6.397262,0.027904,30.2467
1775755400.0029,3.3600,-0.138470,-0.269540,-0.879122,4.819088,0.027964,30.2804
1775755400.0269,3.3600,-0.135412,-0.269540,-0.753789,0.542106,0.027964,30.2804
1775755400.0517,3.5955,-0.136570,-0.228301,-0.721484,0.221298,0.047747,30.5132
1775755400.0748,3.6469,-0.134248,-0.210818,-0.988157,5.055801,0.050758,30.5552
1775755400.0988,3.6469,-0.132081,-0.210818,-0.735457,1.338686,0.050758,30.5552
1775755400.1288,3.7872,-0.114301,-0.180092,-1.031019,1.030598,0.056766,30.7653
1775755400.1527,3.7872,-0.111987,-0.180092,-0.726586,-1.259080,0.056766,30.7653
1775755400.1724,3.9242,-0.113262,-0.166739,-1.105894,-0.205318,0.069525,30.9338
1775755400.1948,3.9632,-0.098945,-0.154782,-0.857352,1.666644,0.067676,30.9794
1775755400.2188,3.9632,-0.094572,-0.154782,-0.744677,2.385366,0.067676,30.9794
1775755400.2428,4.2091,-0.069817,-0.133392,-0.916029,0.366646,0.082117,31.2479
1775755400.2678,4.2091,-0.067326,-0.133392,-0.813424,0.591702,0.082117,31.2479
1775755400.2917,4.4201,-0.069149,-0.115323,-0.623375,-0.714536,0.084835,31.4493
1775755400.3157,4.4201,-0.046197,-0.115323,-0.659956,-3.144055,0.084835,31.4493
1775755400.3387,4.5971,-0.036201,-0.099843,-0.400070,-2.175329,0.090208,31.6458
1775755400.3688,4.6971,-0.036330,-0.086396,-0.296639,4.075952,0.092212,31.7555
1775755400.3927,4.6971,-0.037069,-0.086396,-0.150454,2.557955,0.092212,31.7555
1775755400.4117,4.9526,-0.038536,-0.074713,-0.184110,5.061659,0.096644,32.0179
1775755400.4348,5.0163,-0.033146,-0.069435,-0.254571,-4.356795,0.097222,32.0773
1775755400.4588,5.0163,-0.036748,-0.069435,0.172905,1.742083,0.097222,32.0773
1775755400.4828,5.2503,-0.039444,-0.060003,-0.018973,4.437212,0.101957,32.3525
1775755400.5078,5.2503,-0.040137,-0.060003,0.044640,-1.642042,0.101957,32.3525
1775755400.5317,5.2637,-0.040871,-0.055729,0.054264,5.691431,0.095584,32.4062
1775755400.5557,5.2637,-0.038207,-0.055729,0.037534,-4.499348,0.095584,32.4062
1775755400.5788,5.3918,-0.042473,-0.048042,-0.048336,-7.279252,0.097360,32.5858
1775755400.6088,5.4924,-0.047126,-0.035312,-0.108135,-4.836921,0.101373,32.9677
1775755400.6327,5.7286,-0.043968,-0.035312,0.017548,-7.890086,0.101373,32.9677
1775755400.6517,5.7817,-0.048573,-0.027670,-0.176023,4.460917,0.112957,33.2932
1775755400.6748,5.7817,-0.057783,-0.025456,-0.151637,12.722422,0.115980,33.3641
1775755400.6987,5.9716,-0.056632,-0.025456,-0.057819,6.334306,0.115980,33.3641
1775755400.7228,6.0935,-0.058011,-0.019669,-0.077275,8.907052,0.125006,33.7011
1775755400.7468,6.3067,-0.059553,-0.017919,0.018319,-2.427348,0.128063,33.7761
1775755400.7745,6.4224,-0.058560,-0.013424,-0.221267,11.345057,0.141157,34.0570
1775755400.7967,6.4224,-0.056575,-0.013424,-0.174600,-1.049053,0.141157,34.0570
1775755400.8189,6.5362,-0.053694,-0.013424,-0.362329,11.941001,0.136435,34.1331
1775755400.8428,6.6248,-0.053936,-0.008582,-0.154855,7.736627,0.151303,34.4796
1775755400.8733,6.6248,-0.048051,-0.007545,-0.397576,14.911752,0.158501,34.6431
1775755400.8918,6.9106,-0.045956,-0.007545,-0.201267,15.614751,0.158501,34.6431
1775755400.9157,7.0309,-0.045443,-0.003982,-0.244801,12.252858,0.164684,34.9664
1775755400.9388,7.0309,-0.037878,-0.003239,-0.308730,2.308588,0.169787,35.1245
1775755400.9628,7.2295,-0.037407,-0.003239,-0.037328,0.258429,0.169787,35.1245
1775755400.9880,7.4308,-0.034034,-0.000676,-0.094126,-2.444212,0.180228,35.4603
1775755401.0118,7.4658,-0.032795,-0.000676,0.064382,1.134367,0.176451,35.5386
1775755401.0357,7.6664,-0.032946,0.001063,0.021945,-1.267624,0.184450,35.8864
1775755401.0597,7.7195,-0.031712,0.002193,-0.023415,2.810925,0.188078,36.0702
1775755401.0829,7.7195,-0.031732,0.002193,-0.055144,5.792378,0.188078,36.0702
1775755401.1128,7.7434,-0.032054,0.002126,-0.150618,-3.361649,0.184909,36.4235
1775755401.1370,7.7434,-0.028299,0.002126,0.097032,-2.228477,0.184909,36.4235
1775755401.1558,7.6972,-0.028492,0.003271,-0.080071,-4.667462,0.188709,36.7794
1775755401.1788,7.6922,-0.031412,0.003291,-0.085804,-2.347838,0.189668,36.8717
1775755401.2028,7.5634,-0.031393,0.003257,0.013586,1.105199,0.191765,37.2253
1775755401.2268,7.5057,-0.037240,0.003008,-0.110646,-4.724655,0.193379,37.4057
1775755401.2518,7.5057,-0.041313,0.003008,0.036457,-1.043365,0.193379,37.4057
1775755401.2761,7.3055,-0.041104,0.002294,0.016802,-0.442384,0.196231,37.7308
1775755401.2997,7.2596,-0.049223,0.002025,0.019069,3.447238,0.192108,37.8169
1775755401.3228,7.0658,-0.049129,0.002025,-0.058317,-4.811094,0.192108,37.8169
1775755401.3528,6.9488,-0.058013,0.000661,0.044877,-0.674338,0.194592,38.2148
1775755401.3771,6.9488,-0.060560,0.000661,0.019315,3.392820,0.194592,38.2148
1775755401.3959,6.7249,-0.060275,-0.001055,-0.199718,-0.669951,0.191304,38.5177
1775755401.4188,6.7249,-0.060911,-0.001055,0.017312,-8.861513,0.191304,38.5177
1775755401.4428,6.5894,-0.089103,-0.004461,-0.031805,5.585870,0.200764,38.8779
1775755401.4668,6.5894,-0.078237,-0.004461,0.033397,-20.751483,0.200764,38.8779
1775755401.4918,6.5363,-0.094751,-0.006813,-0.063512,-5.621069,0.214456,39.0996
1775755401.5157,6.4689,-0.101990,-0.008069,-0.127026,0.989969,0.219160,39.2414
1775755401.5397,6.1650,-0.109040,-0.012476,-0.049142,4.187364,0.255737,39.5325
1775755401.5628,6.1225,-0.143520,-0.014161,-0.262184,7.212594,0.265902,39.6057
1775755401.5928,6.0246,-0.140056,-0.015868,-0.208153,7.060712,0.276305,39.6784
1775755401.6167,5.7693,-0.147072,-0.020040,-0.477087,3.649398,0.264466,39.9530
1775755401.6357,5.7528,-0.144354,-0.022296,-0.648931,1.753408,0.272338,40.0101
1775755401.6588,5.5674,-0.149442,-0.022296,-0.529152,3.934232,0.272338,40.0101
1775755401.6828,5.4462,-0.165253,-0.030075,-0.715434,-2.798490,0.309664,40.2762
1775755401.7068,5.4462,-0.163044,-0.030075,-0.840842,-0.157202,0.309664,40.2762
1775755401.7308,5.0450,-0.117389,-0.036270,-0.707449,4.697194,0.251841,40.5440
1775755401.7558,5.0450,-0.118492,-0.036270,-1.163368,-0.106960,0.251841,40.5440
1775755401.7808,4.8001,-0.114549,-0.043559,-0.893478,11.104556,0.268056,40.7508
1775755401.8028,4.6706,-0.071430,-0.047631,-0.952631,-0.312706,0.210867,40.8447
1775755401.8268,4.4910,-0.075626,-0.056745,-0.798469,3.652801,0.213895,40.9900
1775755401.8567,4.3472,-0.053698,-0.061948,-0.676438,4.973107,0.215334,41.0958
1775755401.8814,4.1810,-0.055262,-0.067595,-0.978435,0.698793,0.215334,41.0958
1775755401.8997,4.1329,-0.002314,-0.073721,-0.696438,9.324583,0.168452,41.2740
1775755401.9228,4.0581,-0.008863,-0.073721,-0.795603,4.861481,0.168452,41.2740
1775755401.9468,4.0581,0.005131,-0.087619,-0.174767,7.690934,0.166183,41.3234
1775755401.9708,3.8539,0.004715,-0.087619,-0.430726,1.891985,0.156510,41.4883
1775755401.9958,3.6615,0.001846,-0.095574,0.187599,7.537427,0.148816,41.6084
1775755402.0198,3.5508,0.034756,-0.104443,-0.041711,8.269810,0.111691,41.6878
1775755402.0437,3.3678,0.028997,-0.114025,0.236668,0.377496,0.100907,41.8040
1775755402.0668,3.2747,0.012375,-0.124632,0.390129,-2.041897,0.093886,41.8759
1775755402.0968,3.2747,0.009232,-0.124632,0.216516,-1.118523,0.093886,41.8759
1775755402.1207,2.8820,-0.040511,-0.149270,0.506519,-2.827303,0.072599,42.0933
1775755402.1397,2.8820,-0.050736,-0.149270,0.441011,-1.692019,0.072599,42.0933
1775755402.1628,2.7434,-0.048624,-0.163544,0.374610,0.170045,0.067579,42.1887
1775755402.1868,2.7188,-0.152161,-0.163544,0.513645,-2.498660,0.066758,42.2215
1775755402.2108,2.7188,-0.124335,-0.163544,0.054433,1.922529,0.066758,42.2215
1775755402.2358,2.5697,-0.179062,-0.197789,0.139411,1.692457,0.054045,42.3964
1775755402.2598,2.5697,-0.195553,-0.197789,-0.163581,6.773262,0.054045,42.3964
1775755402.2837,2.4447,-0.253090,-0.218231,-0.462596,1.876162,0.055091,42.4851
1775755402.3068,2.3718,-0.237464,-0.240274,-0.552503,5.355897,0.047477,42.5803
1775755402.3368,2.3104,-0.257269,-0.240274,-0.864892,1.658764,0.049467,42.6316
1775755402.3608,2.1987,-0.251266,-0.266005,-1.015438,4.709715,0.050588,42.7067
1775755402.3807,2.1721,-0.243424,-0.266005,-1.099722,0.875860,0.051040,42.7285
1775755402.4028,2.1602,-0.229697,-0.293424,-1.011348,3.795040,0.037935,42.7617
1775755402.4268,2.0550,-0.230642,-0.293424,-1.191739,3.117993,0.036878,42.8499
1775755402.4508,1.9827,-0.183615,-0.326409,-1.251708,4.327253,0.033899,42.8967
1775755402.4748,1.9827,-0.172868,-0.326409,-1.200711,2.102286,0.033899,42.8967
1775755402.4997,1.9187,-0.131586,-0.360673,-1.177759,1.112226,0.025308,42.9951
1775755402.5238,1.9187,-0.138563,-0.360673,-1.044546,0.234408,0.025308,42.9951
1775755402.5477,1.8293,-0.137833,-0.403971,-0.982146,-0.942590,0.014742,43.0978
1775755402.5768,1.8255,-0.081631,-0.403971,-0.767421,-0.751351,0.012923,43.1159
1775755402.6008,1.8255,-0.078142,-0.403971,-0.633172,0.244083,0.012923,43.1159
1775755402.6197,1.7852,-0.091911,-0.447795,-0.586360,1.911243,0.004634,43.2230
1775755402.6437,1.7852,-0.081473,-0.447795,-0.429667,-1.117323,0.004634,43.2230
1775755402.6667,1.7352,-0.084116,-0.505620,-0.260371,-1.505317,-0.003734,43.3036
1775755402.6907,1.7344,-0.140888,-0.505620,-0.140610,0.335719,-0.004737,43.3208
1775755402.7147,1.6882,-0.132152,-0.564894,-0.130763,-0.288312,-0.006047,43.4058
1775755402.7399,1.6668,-0.246186,-0.564894,-0.141736,0.500160,-0.006572,43.4427
1775755402.7647,1.6668,-0.244249,-0.564894,-0.312856,1.843741,-0.006572,43.4427
1775755402.7877,1.6327,-0.365481,-0.644309,-0.442977,2.923636,-0.008243,43.4993
1775755402.8108,1.6106,-0.345420,-0.728677,-0.827823,6.188814,-0.010574,43.5596
1775755402.8408,1.5598,-0.444947,-0.728677,-0.981424,2.025528,-0.007659,43.5971
1775755402.8647,1.5064,-0.442149,-0.728677,-1.125903,4.926110,-0.005880,43.6458
1775755402.8838,1.4876,-0.415419,-0.840291,-1.409057,4.636375,-0.009279,43.6641
1775755402.9069,1.4746,-0.519499,-0.840291,-1.627064,5.763487,-0.009579,43.6836
1775755402.9308,1.3897,-0.387808,-0.840291,-1.891872,3.617980,-0.008507,43.7462
1775755402.9548,1.3729,-0.416405,-0.964147,-1.904699,2.723393,-0.013632,43.7635
1775755402.9798,1.3638,-0.385012,-0.964147,-2.028152,3.034176,-0.013398,43.7771
1775755403.0037,1.3516,-0.385689,-0.964147,-2.051265,2.838687,-0.016198,43.8542
1775755403.0277,1.3467,-0.363366,-1.110279,-1.978258,2.784275,-0.022061,43.8719
1775755403.0508,1.3386,-0.332798,-1.110279,-1.837017,2.498818,-0.022563,43.8878
1775755403.0809,1.3486,-0.393200,-1.110279,-1.837036,1.782664,-0.026538,43.9328
1775755403.1047,1.3737,-0.321084,-1.271766,-1.738549,2.414630,-0.032712,43.9842
1775755403.1237,1.3839,-0.530000,-1.271766,-1.572346,-0.223540,-0.034739,44.0169
1775755403.1468,1.3839,-0.529556,-1.271766,-1.430823,2.693181,-0.034739,44.0169
1775755403.1707,1.3991,-0.478393,-1.435501,-1.495819,2.777637,-0.045562,44.0836
1775755403.1948,1.4015,-0.530000,-1.435501,-1.641409,4.093620,-0.045653,44.1003
1775755403.2198,1.4127,-0.530000,-1.579258,-1.898876,6.571685,-0.047884,44.1755
1775755403.2437,1.3929,-0.530000,-1.579258,-1.980148,1.891488,-0.047146,44.1893
1775755403.2677,1.3920,-0.530000,-1.579258,-1.955722,3.188579,-0.046809,44.2224
1775755403.2909,1.3876,-0.517205,-1.579258,-2.091881,4.477708,-0.044707,44.2539
1775755403.3209,1.3903,-0.506323,-1.677820,-2.134197,5.495148,-0.049745,44.3059
1775755403.3448,1.3909,-0.530000,-1.677820,-2.222480,4.880996,-0.049516,44.3362
1775755403.3638,1.3909,-0.530000,-1.677820,-2.241499,3.151649,-0.049516,44.3362
1775755403.3868,1.4183,-0.530000,-1.706116,-2.199320,4.193945,-0.055884,44.3900
1775755403.4108,1.4543,-0.512445,-1.706116,-2.278796,4.901639,-0.050324,44.4291
1775755403.4348,1.4673,-0.510068,-1.637887,-2.346099,2.292327,-0.052437,44.5049
1775755403.4588,1.4736,-0.493942,-1.637887,-2.353976,2.861448,-0.050896,44.5224
1775755403.4838,1.5023,-0.490415,-1.637887,-2.411536,4.151322,-0.050188,44.5373
1775755403.5078,1.5524,-0.472530,-1.507118,-2.595932,3.679889,-0.044025,44.6169
1775755403.5309,1.5938,-0.396104,-1.507118,-2.415153,4.644982,-0.042860,44.6325
1775755403.5609,1.6175,-0.379819,-1.507118,-2.553689,6.468358,-0.046614,44.6726
1775755403.5853,1.6475,-0.344531,-1.341609,-2.452857,2.955321,-0.041232,44.7268
1775755403.6038,1.6475,-0.347424,-1.341609,-2.336005,1.453169,-0.041232,44.7268
1775755403.6278,1.7891,-0.311058,-1.168178,-2.262116,3.242324,-0.031181,44.8335
1775755403.6508,1.8200,-0.278957,-1.168178,-2.164855,7.049071,-0.030164,44.8549
1775755403.6750,1.8200,-0.263470,-1.168178,-1.925730,2.903197,-0.030164,44.8549
1775755403.6989,1.9019,-0.241994,-1.004986,-1.885044,3.182181,-0.029305,44.9202
1775755403.7240,2.0782,-0.233429,-0.858787,-1.660774,3.615831,-0.027142,44.9926
1775755403.7488,2.1184,-0.239526,-0.858787,-1.385122,1.983071,-0.024202,45.0418
1775755403.7709,2.2316,-0.202813,-0.739635,-1.341287,3.708892,-0.022607,45.1166
1775755403.7948,2.2895,-0.201840,-0.739635,-1.466495,2.556091,-0.014481,45.1668
1775755403.8248,2.2895,-0.208308,-0.635799,-1.160502,2.694108,-0.014481,45.1668
1775755403.8488,2.4770,-0.183735,-0.550481,-1.290257,4.131799,-0.004494,45.2986
1775755403.8678,2.5123,-0.189189,-0.550481,-1.228228,1.104061,-0.001618,45.3280
1775755403.8909,2.5123,-0.175548,-0.550481,-0.915070,1.895244,-0.001618,45.3280
1775755403.9149,2.7388,-0.179469,-0.417387,-1.119678,6.081258,0.004047,45.4794
1775755403.9388,2.7578,-0.176927,-0.417387,-0.985981,0.292149,0.006756,45.5065
1775755403.9639,2.8773,-0.162198,-0.364973,-0.983065,1.159382,0.014041,45.6015
1775755403.9878,2.9289,-0.156226,-0.364973,-1.098648,1.156398,0.017111,45.6361
1775755404.0118,2.9289,-0.158761,-0.364973,-0.895015,0.646960,0.017111,45.6361
1775755404.0352,3.1271,-0.150796,-0.280904,-1.222445,-5.560563,0.034463,45.8313
1775755404.0649,3.1271,-0.125851,-0.280904,-0.763671,-4.393991,0.034463,45.8313
1775755404.0889,3.2866,-0.109987,-0.247611,-1.041004,-0.848000,0.043197,45.9395
1775755404.1078,3.3947,-0.113452,-0.217232,-0.806730,-1.020099,0.049109,46.0112
1775755404.1309,3.4761,-0.092430,-0.191731,-0.947238,-3.322644,0.049109,46.0112
1775755404.1549,3.4761,-0.091791,-0.191731,-0.645232,-5.296983,0.057500,46.1261
1775755404.1789,3.7036,-0.068360,-0.148004,-0.739065,-0.431161,0.062387,46.2027
