s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
5.806472,3.432661,10.206577,0.471499,0.042649,0.206681,0.000844,0.543771,-2.855510,-0.014606,-0.500000,0.500000,-0.126194,-2.855060,0.534607
5.910716,3.534555,10.211756,0.450110,0.099334,-0.090989,-0.000679,-0.347723,0.731464,0.006448,-0.500000,0.500000,-0.025147,0.731699,-0.345788
6.026023,3.648637,10.224850,0.460581,0.059239,-0.006646,0.000065,0.117948,0.895654,0.003710,-0.500000,0.500000,0.004494,0.895662,0.117887
6.131057,3.753585,10.229028,0.461279,0.071627,0.087428,0.000454,-0.762200,0.642394,-0.027366,-0.500000,0.500000,0.039187,0.642049,-0.759581
6.239728,3.861477,10.237898,0.451793,-0.011202,0.157238,-0.002519,-0.799408,-0.593227,0.016467,-0.500000,0.500000,0.141646,-0.591236,-0.791038
6.344791,3.965151,10.233420,0.435359,-0.095190,0.094911,-0.000789,-0.160244,0.178805,0.006932,-0.500000,0.500000,0.022118,0.178931,-0.159382
6.455555,4.074728,10.221114,0.424869,-0.112939,0.114717,-0.000022,0.543109,1.105138,0.022684,-0.500000,0.500000,-0.039483,1.105126,0.539563
6.562340,4.180130,10.209118,0.412646,-0.054943,0.232728,0.002401,1.248452,0.593275,0.024122,-0.500000,0.500000,-0.263812,0.596189,1.213367
6.663019,4.278038,10.205744,0.389429,0.070750,0.292459,0.004829,0.232605,0.597473,-0.046547,-0.500000,0.500000,-0.113609,0.598542,0.219840
6.775724,4.385394,10.216907,0.356985,0.096966,0.359797,-0.000417,-0.321843,-0.178878,-0.014232,-0.500000,0.500000,0.099084,-0.178753,-0.301309
6.885247,4.487444,10.226598,0.318422,0.061716,0.340206,-0.001976,-1.183370,0.322762,-0.044820,-0.500000,0.500000,0.350049,0.324965,-1.114906
6.986803,4.583058,10.231404,0.284533,-0.058462,0.372985,-0.006527,-0.648835,-1.917701,0.050333,-0.500000,0.500000,0.286766,-1.913716,-0.616728
7.096727,4.685004,10.221885,0.244537,-0.129785,0.162183,-0.000994,0.567938,1.134873,0.042699,-0.500000,0.500000,-0.049008,1.134315,0.561613
7.200131,4.786025,10.207438,0.227849,-0.071058,0.279534,0.003421,0.996921,1.416242,0.023515,-0.500000,0.500000,-0.251543,1.419512,0.953375
7.302415,4.884232,10.202837,0.199632,0.030911,0.424392,0.005826,-0.265451,0.837458,-0.102169,-0.500000,0.500000,0.007135,0.836035,-0.246777
7.403494,4.976204,10.208174,0.158044,0.004080,0.509041,-0.004501,-0.472330,1.017199,0.002297,-0.500000,0.500000,0.232483,1.019045,-0.407862
7.515072,5.073633,10.206886,0.103679,-0.048622,0.622539,-0.004245,-0.934363,-0.610986,-0.029312,-0.500000,0.500000,0.515514,-0.607759,-0.761663
7.615984,5.155468,10.201821,0.044851,-0.142910,0.560883,-0.007203,0.647653,0.749783,0.170664,-0.500000,0.500000,-0.173845,0.745814,0.553810
7.724133,5.245798,10.186502,-0.012611,-0.072867,0.641971,0.011254,1.412321,-0.766082,-0.010562,-0.500000,0.500000,-0.856225,-0.753304,1.139702
7.828107,5.329023,10.183243,-0.074850,0.073977,0.562318,0.010156,-0.038077,-0.622457,-0.124190,-0.500000,0.500000,-0.103889,-0.622752,-0.025891
7.936992,5.420644,10.193286,-0.132821,0.069831,0.494542,-0.003366,-0.926628,-2.540563,0.004010,-0.500000,0.500000,0.443814,-2.537803,-0.824152
8.039285,5.510535,10.198372,-0.181375,-0.024956,0.234660,-0.002956,-2.420694,-0.983070,-0.018609,-0.500000,0.500000,0.544232,-0.976106,-2.357247
8.143344,5.611621,10.193309,-0.205552,-0.276852,0.132362,-0.004892,-3.044764,-0.939486,0.034531,-0.500000,0.500000,0.436366,-0.924709,-3.022691
8.246303,5.707420,10.158064,-0.218994,-0.590338,0.035634,-0.001337,-2.154415,-0.591715,0.018606,-0.500000,0.500000,0.095360,-0.588835,-2.153837
8.349057,5.787876,10.094250,-0.222588,-0.811713,-0.025168,0.000575,-2.116294,-0.341257,0.009043,-0.500000,0.500000,-0.044214,-0.342473,-2.115428
8.449260,5.853216,10.018321,-0.220098,-1.023771,-0.059362,0.001481,-1.875545,0.786502,-0.018951,-0.500000,0.500000,-0.130222,0.783728,-1.873404
8.552614,5.902003,9.927406,-0.214075,-1.217616,0.021926,-0.000478,-2.106830,-0.840216,0.020101,-0.500000,0.500000,0.066291,-0.839209,-2.106725
8.653736,5.932367,9.830975,-0.216251,-1.430663,-0.063039,0.001555,-1.917302,0.780712,-0.019247,-0.500000,0.500000,-0.140031,0.777736,-1.914706
8.754139,5.940679,9.731106,-0.210095,-1.623165,0.015347,-0.000378,-0.907269,-0.437197,0.006124,-0.500000,0.500000,0.020047,-0.436855,-0.907327
8.855951,5.930943,9.629773,-0.211688,-1.715536,-0.029165,0.000246,-1.341734,0.128195,0.000867,-0.500000,0.500000,-0.038260,0.127866,-1.341195
8.957824,5.914629,9.529259,-0.208697,-1.852224,-0.016105,0.000334,-0.722470,-0.157933,-0.001031,-0.500000,0.500000,-0.012666,-0.158174,-0.722323
9.065191,5.880915,9.427339,-0.206945,-1.929793,-0.033062,0.000223,0.036218,1.448881,0.001229,-0.500000,0.500000,0.002426,1.448889,0.035875
9.171961,5.842113,9.327931,-0.203400,-1.925925,0.121636,0.000355,0.079222,-1.322825,-0.003529,-0.500000,0.500000,-0.013141,-1.322797,0.079106
9.273805,5.807521,9.232939,-0.215732,-1.917857,-0.013087,-0.000005,-0.272431,-0.391809,0.002469,-0.500000,0.500000,-0.001097,-0.391807,-0.272410
9.375387,5.773041,9.137398,-0.214403,-1.945531,-0.052887,0.000246,1.246017,0.724415,0.002681,-0.500000,0.500000,0.068549,0.724721,1.244096
