,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
183,36.516598,6.754448,-0.251692,-0.051890,2.920959,-0.967360,-9.215552,-9.349216,16.732976
184,36.716142,6.833486,-0.259768,-0.028165,2.659933,-1.232172,-9.967487,-9.253800,16.732976
185,36.915687,6.901711,-0.260951,0.020148,2.390644,-1.482179,-10.613152,-9.078006,16.732976
186,37.115231,6.960377,-0.251324,0.089224,2.114217,-1.718623,-10.805607,-8.558762,16.732976
187,37.314775,7.011980,-0.228521,0.158040,1.831590,-1.942482,-10.620958,-7.806875,16.732976
188,37.514319,7.057764,-0.193524,0.206023,1.543426,-2.154295,-10.468279,-7.149326,16.732976
189,37.713864,7.096877,-0.150128,0.232616,1.250315,-2.354476,-10.457445,-6.650430,16.732976
190,37.913408,7.128194,-0.101921,0.247726,0.953040,-2.543528,-10.483158,-6.228617,16.732976
191,38.112952,7.151211,-0.050991,0.252801,0.652470,-2.722113,-10.538852,-5.873571,16.732976
192,38.312496,7.165613,-0.000258,0.242530,0.349511,-2.890960,-10.668394,-5.603955,16.732976
193,38.512041,7.171242,0.046481,0.215857,0.045118,-3.050854,-10.830653,-5.391326,16.732976
194,38.711585,7.168221,0.086168,0.179200,-0.259769,-3.202621,-10.905161,-5.172707,16.732976
195,38.911129,7.156718,0.118310,0.145199,-0.564244,-3.347044,-10.839389,-4.925485,16.732976
196,39.110673,7.136697,0.144675,0.121076,-0.867403,-3.484802,-10.701429,-4.683759,16.732976
197,39.310218,7.108075,0.167091,0.103791,-1.168329,-3.616510,-10.522910,-4.461966,16.732976
198,39.509762,7.070804,0.186429,0.089840,-1.466076,-3.742762,-10.262009,-4.242326,16.732976
199,39.709306,7.024663,0.203539,0.081370,-1.759655,-3.864128,-9.941396,-4.034749,16.732976
200,39.908850,6.969438,0.219675,0.078302,-2.048026,-3.981164,-9.648141,-3.874370,16.732976
201,40.108395,6.905438,0.235149,0.073228,-2.330100,-4.094436,-9.366674,-3.753891,16.732976
202,40.307939,6.833078,0.248820,0.061557,-2.604787,-4.204522,-8.993426,-3.631165,16.732976
203,40.507483,6.752047,0.259772,0.047756,-2.870962,-4.311992,-8.524577,-3.504370,16.732976
204,40.707027,6.661835,0.268172,0.035884,-3.127372,-4.417400,-8.037458,-3.403211,16.732976
205,40.906572,6.562611,0.274221,0.023552,-3.372754,-4.521299,-7.537987,-3.330410,16.732976
206,41.106116,6.454752,0.277440,0.007782,-3.605766,-4.624248,-6.946841,-3.250579,16.732976
