,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
1218,2435.727828,90.000001,6.140702,-0.001414,0.000000,17.359053,-0.000000,1.010719,27.116348
1219,2437.727605,90.000001,6.138145,-0.001177,0.000000,17.381235,-0.000000,0.903278,27.116348
1220,2439.727381,90.000001,6.136046,-0.000950,0.000000,17.401059,0.000000,0.798683,27.116348
1221,2441.727158,90.000001,6.134381,-0.000739,0.000000,17.418586,0.000001,0.696831,27.116348
1222,2443.726934,90.000001,6.133113,-0.000550,0.000000,17.433876,0.000001,0.597612,27.116348
1223,2445.726711,90.000001,6.132188,-0.000391,0.000000,17.446988,0.000000,0.500920,27.116348
1224,2447.726487,90.000001,6.131545,-0.000267,0.000000,17.457978,-0.000001,0.406650,27.116348
1225,2449.726264,90.000001,6.131110,-0.000181,0.000000,17.466898,-0.000005,0.314693,27.116348
1226,2451.726041,90.000001,6.130803,-0.000136,-0.000000,17.473800,-0.000011,0.224944,27.116348
1227,2453.725817,90.000001,6.130546,-0.000131,-0.000000,17.478733,-0.000016,0.137301,27.116348
1228,2455.725594,90.000000,6.130261,-0.000163,-0.000001,17.481744,-0.000010,0.051662,27.116348
1229,2457.725370,90.000000,6.129885,-0.000222,-0.000001,17.482876,0.000025,-0.032070,27.116348
1230,2459.725147,90.000000,6.129373,-0.000299,-0.000000,17.482173,0.000105,-0.113991,27.116348
1231,2461.724923,90.000000,6.128702,-0.000380,0.000002,17.479674,0.000188,-0.194196,27.116348
1232,2463.724700,90.000001,6.127880,-0.000450,0.000006,17.475416,0.000025,-0.272780,27.116348
1233,2465.724476,90.000001,6.126943,-0.000494,0.000007,17.469435,-0.000706,-0.349837,27.116348
1234,2467.724253,90.000001,6.125958,-0.000497,-0.000009,17.461763,-0.001141,-0.425469,27.116348
1235,2469.724029,90.000000,6.125013,-0.000451,-0.000034,17.452431,0.001548,-0.499782,27.116348
1236,2471.723806,90.000000,6.124214,-0.000349,0.000000,17.441467,0.000000,0.000000,27.116348
