right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z,center_x,center_y,center_z
-3.608310,9.326874,0.138993,-3.119146,7.525533,0.138993,-3.369551,8.460380,0.138993
-3.880007,9.242484,0.139085,-3.308770,7.465680,0.139085,-3.601912,8.367482,0.139085
-4.168335,9.137184,0.139017,-3.495809,7.400482,0.139017,-3.832919,8.269502,0.139017
-4.447478,9.017202,0.139015,-3.677612,7.322111,0.139015,-4.057177,8.158556,0.139015
-4.734116,8.878208,0.139074,-3.850743,7.239950,0.139074,-4.284438,8.054103,0.139074
-5.007449,8.724694,0.139144,-4.014302,7.146980,0.139144,-4.486179,7.905393,0.139144
-5.275193,8.539381,0.139169,-4.158953,7.046557,0.139169,-4.691156,7.762102,0.139169
-5.530705,8.324974,0.138999,-4.293660,6.936806,0.138999,-4.837597,7.558617,0.138999
-5.756098,8.099630,0.138988,-4.416627,6.821688,0.138988,-5.012145,7.378829,0.138988
-5.988913,7.822829,0.139348,-4.523907,6.699298,0.139348,-5.127515,7.156965,0.139348
-6.195673,7.516504,0.139034,-4.605789,6.582385,0.139034,-5.261269,6.945319,0.139034
-6.388391,7.165657,0.138994,-4.673348,6.441888,0.138994,-5.365972,6.717635,0.138994
-6.515491,6.803369,0.139184,-4.724992,6.293509,0.139184,-5.466311,6.487918,0.139184
-6.594327,6.435548,0.138989,-4.772347,6.117068,0.138989,-5.486097,6.238475,0.138989
-6.631682,6.040313,0.138996,-4.792364,5.943536,0.138996,-5.497338,5.983679,0.138996
-6.626016,5.679657,0.138992,-4.794744,5.764540,0.138992,-5.506881,5.733579,0.138992
-6.585995,5.303068,0.139007,-4.776694,5.604740,0.139007,-5.521479,5.483044,0.139007
-6.511962,4.966995,0.138992,-4.738591,5.444362,0.138992,-5.513205,5.232639,0.138992
-6.404733,4.641056,0.139166,-4.686170,5.296857,0.139166,-5.506737,4.982198,0.139166
-6.271363,4.329966,0.139006,-4.615466,5.143929,0.139006,-5.375539,4.768648,0.139006
-6.089276,4.030441,0.139086,-4.537963,5.004758,0.139086,-5.277382,4.538710,0.139086
-5.894631,3.732274,0.138991,-4.445769,4.874451,0.138991,-5.150139,4.323406,0.138991
-5.666411,3.470630,0.139382,-4.342777,4.753863,0.139382,-4.949012,4.174104,0.139382
-5.418158,3.235904,0.139018,-4.233318,4.648601,0.139018,-4.762554,4.007544,0.139018
-5.128595,3.021022,0.139003,-4.103990,4.553757,0.139003,-4.578296,3.838209,0.139003
-4.821655,2.837622,0.138992,-3.967868,4.472019,0.138992,-4.346341,3.744147,0.138992
-4.506145,2.681883,0.139000,-3.823775,4.405447,0.139000,-4.104418,3.679065,0.139000
-4.154219,2.567901,0.139204,-3.673725,4.354733,0.139204,-3.868963,3.594517,0.139204
-3.827082,2.496332,0.138999,-3.494588,4.320669,0.138999,-3.619360,3.578816,0.138999
-3.520301,2.449566,0.139001,-3.275111,4.291516,0.139001,-3.371644,3.539126,0.139001
-3.265429,2.417279,0.138995,-3.027973,4.262659,0.138995,-3.124611,3.497811,0.138995
-3.017723,2.384277,0.139020,-2.774947,4.229579,0.139020,-2.877918,3.456350,0.139020
-2.784569,2.357222,0.139238,-2.528665,4.199307,0.139238,-2.631797,3.390042,0.139238
-2.553993,2.328776,0.138988,-2.288637,4.168114,0.138988,-2.413607,3.266576,0.138988
-2.368714,2.302140,0.138986,-2.055033,4.136646,0.138986,-2.182203,3.169650,0.138986
-2.233477,2.274517,0.139062,-1.815708,4.104434,0.139062,-1.951048,3.073206,0.139062
-2.156975,2.238024,0.139076,-1.602292,4.074224,0.139076,-1.724113,2.966384,0.139076
-2.081459,2.181611,0.139052,-1.389266,4.045969,0.139052,-1.583307,2.758860,0.139052
-2.015084,2.119397,0.139002,-1.174943,4.019663,0.139002,-1.440928,2.552612,0.139002
-1.961856,2.038547,0.139005,-0.566417,3.300865,0.139005,-1.283906,2.357208,0.139005
-1.933626,1.961560,0.138992,-0.088850,2.460989,0.138992,-1.153254,2.143447,0.138992
-1.924548,1.879931,0.139091,0.200918,1.475175,0.139091,-1.071979,1.906836,0.139091
-1.935120,1.812811,0.139067,-0.041874,1.075173,0.139067,-1.065090,1.656790,0.139067
-1.958053,1.744053,0.139002,-0.315109,0.727167,0.139002,-1.173915,1.431155,0.139002
-1.996109,1.671844,0.139035,-0.556954,0.459567,0.139035,-1.328584,1.234701,0.139035
-2.050213,1.603335,0.138998,-0.824585,0.231691,0.138998,-1.531461,1.088293,0.138998
-2.137914,1.534894,0.139026,-1.123881,0.020153,0.139026,-1.739261,0.948603,0.139026
-2.237466,1.477472,0.138997,-1.485453,-0.183931,0.138997,-1.935316,0.792429,0.138997
-2.342160,1.440642,0.138990,-1.881712,-0.333963,0.138990,-2.153367,0.668719,0.138990
-2.442451,1.430199,0.138987,-2.322291,-0.414946,0.138987,-2.392669,0.594482,0.138987
-2.588323,1.442184,0.139012,-2.735468,-0.409779,0.139012,-2.640535,0.561694,0.139012
-2.801293,1.464558,0.138991,-3.083860,-0.368231,0.138991,-2.890980,0.559884,0.138991
-3.055521,1.488600,0.139042,-3.335088,-0.319744,0.139042,-3.140857,0.574088,0.139042
-3.309700,1.509186,0.138990,-3.555028,-0.280032,0.138990,-3.390937,0.572761,0.138990
-3.563747,1.527927,0.138998,-3.775011,-0.241001,0.138998,-3.641292,0.571060,0.138998
-3.815629,1.547171,0.138996,-4.011347,-0.206792,0.138996,-3.891909,0.569618,0.138996
-4.065316,1.562333,0.138988,-4.241369,-0.174329,0.138988,-4.142209,0.580141,0.138988
-4.310057,1.582663,0.138993,-4.466470,-0.150350,0.138993,-4.392960,0.584726,0.138993
-4.557121,1.603826,0.138994,-4.691446,-0.131251,0.138994,-4.643371,0.595272,0.138994
-4.811789,1.627201,0.138990,-4.921296,-0.118088,0.138990,-4.893054,0.616635,0.138990
-5.059525,1.645485,0.138991,-5.156305,-0.112237,0.138991,-5.142611,0.632935,0.138991
-5.307066,1.663102,0.139012,-5.374747,-0.111208,0.139012,-5.392511,0.648831,0.139012
-5.562040,1.681040,0.138986,-5.607835,-0.120179,0.138986,-5.642843,0.665413,0.138986
-5.835471,1.698578,0.139254,-5.845578,-0.130404,0.139254,-5.892969,0.681967,0.139254
-6.168423,1.702357,0.139359,-6.058386,-0.145493,0.139359,-6.143508,0.698526,0.139359
-6.554816,1.665360,0.139572,-6.211723,-0.162708,0.139572,-6.393359,0.707177,0.139572
-6.981787,1.551572,0.139051,-6.315809,-0.195656,0.139051,-6.633883,0.638977,0.139051
-7.388917,1.343865,0.139103,-6.395345,-0.234980,0.139103,-6.819824,0.471138,0.139103
-7.754993,1.042137,0.139074,-6.471827,-0.289477,0.139074,-6.906733,0.236384,0.139074
-8.057004,0.651493,0.139012,-6.538464,-0.365140,0.139012,-7.001954,0.005020,0.139012
-8.271102,0.210984,0.139423,-6.603281,-0.468898,0.139423,-7.115823,-0.218286,0.139423
-8.392545,-0.188512,0.138995,-6.642629,-0.540872,0.138995,-7.229609,-0.441258,0.138995
-8.446425,-0.614968,0.139023,-6.666439,-0.627051,0.139023,-7.420541,-0.521890,0.139023
