s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
37.039727,-7.154349,-11.063814,0.139567,-0.507855,-0.000781,0.000002,0.171523,0.001227,0.000001,-0.921078,0.945831,0.000135,0.001228,0.171523
37.089713,-7.110567,-11.087935,0.139604,-0.499253,-0.000716,0.000002,0.172649,0.001377,-0.000002,-0.921282,0.945643,0.000121,0.001378,0.172649
37.139699,-7.066580,-11.111677,0.139638,-0.490626,-0.000644,0.000002,0.172500,0.001490,-0.000005,-0.921753,0.945176,0.000106,0.001490,0.172500
37.189685,-7.022390,-11.135039,0.139669,-0.482037,-0.000568,0.000001,0.171154,0.001567,-0.000008,-0.923092,0.943942,0.000089,0.001568,0.171154
37.239672,-6.978001,-11.158023,0.139695,-0.473539,-0.000488,0.000001,0.168889,0.001615,-0.000009,-0.922494,0.944048,0.000073,0.001615,0.168889
37.289658,-6.933420,-11.180632,0.139717,-0.465166,-0.000407,0.000001,0.166106,0.001637,-0.000010,-0.921046,0.944687,0.000058,0.001637,0.166106
37.339644,-6.888653,-11.202870,0.139736,-0.456937,-0.000325,0.000000,0.163144,0.001637,-0.000009,-0.920312,0.944668,0.000044,0.001637,0.163144
37.389630,-6.843706,-11.224742,0.139750,-0.448855,-0.000244,-0.000000,0.160251,0.001620,-0.000007,-0.919920,0.944356,0.000032,0.001620,0.160251
37.439616,-6.798586,-11.246253,0.139760,-0.440910,-0.000163,-0.000001,0.157619,0.001587,-0.000004,-0.919889,0.943429,0.000021,0.001587,0.157619
37.489602,-6.753297,-11.267407,0.139766,-0.433086,-0.000085,-0.000001,0.155411,0.001542,-0.000002,-0.920558,0.943127,0.000012,0.001542,0.155411
37.539588,-6.707845,-11.288209,0.139769,-0.425359,-0.000010,-0.000001,0.153760,0.001486,0.000001,-0.921834,0.943178,0.000002,0.001486,0.153760
37.589574,-6.662234,-11.308661,0.139767,-0.417699,0.000063,-0.000001,0.152723,0.001418,0.000003,-0.923475,0.942657,-0.000007,0.001418,0.152723
37.639561,-6.616469,-11.328764,0.139762,-0.410076,0.000132,-0.000001,0.152276,0.001338,0.000005,-0.925391,0.941880,-0.000015,0.001338,0.152276
37.689547,-6.570552,-11.348518,0.139754,-0.402463,0.000196,-0.000000,0.152335,0.001245,0.000006,-0.928132,0.940403,-0.000024,0.001245,0.152335
37.739533,-6.524485,-11.367921,0.139743,-0.394838,0.000256,0.000000,0.152776,0.001137,0.000006,-0.927003,0.941473,-0.000033,0.001137,0.152776
37.789519,-6.478272,-11.386972,0.139729,-0.387183,0.000310,0.000000,0.153475,0.001015,0.000005,-0.925486,0.942689,-0.000043,0.001015,0.153475
37.839505,-6.431914,-11.405668,0.139712,-0.379490,0.000357,0.000000,0.154360,0.000877,0.000002,-0.924553,0.943386,-0.000053,0.000877,0.154360
