s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
29.371932,1.860307,1.708913,0.459874,3.274085,0.202108,0.000268,-0.140138,0.130703,-0.010269,-0.417589,0.439466,0.017862,0.130666,-0.137321
29.571741,1.666293,1.685254,0.418389,3.254634,0.210161,-0.002086,-0.054549,-0.050089,-0.013294,-0.441436,0.445138,-0.001914,-0.049978,-0.053453
29.771550,1.471742,1.663766,0.378256,3.250966,0.191379,-0.003800,0.017825,-0.137915,-0.003861,-0.440933,0.445107,-0.007251,-0.137981,0.016975
29.971359,1.276338,1.641725,0.342862,3.258022,0.165280,-0.003855,0.052810,-0.123325,0.003301,-0.440285,0.440894,-0.005387,-0.123525,0.051615
30.171168,1.080397,1.617789,0.311936,3.268129,0.147980,-0.003493,0.048358,-0.049839,0.000327,-0.437914,0.445745,-0.006803,-0.050006,0.047656
30.370978,0.884378,1.592107,0.282944,3.274516,0.145850,-0.004225,0.015571,0.028522,-0.007655,-0.438335,0.448695,-0.009918,0.028457,0.015526
30.570787,0.688569,1.565901,0.253018,3.273321,0.156465,-0.005904,-0.027537,0.077720,-0.009149,-0.427552,0.449159,-0.004858,0.077879,-0.026741
30.770596,0.493095,1.540589,0.220278,3.267204,0.173116,-0.007859,-0.033687,0.088952,-0.010418,-0.421853,0.457816,-0.004615,0.089210,-0.032483
30.970405,0.298077,1.516215,0.184268,3.266740,0.188515,-0.009533,0.029043,0.065183,-0.006338,-0.429324,0.473072,-0.011781,0.064908,0.029148
31.170214,0.103715,1.490240,0.145918,3.286968,0.195862,-0.008834,0.173425,0.008359,0.013331,-0.431618,0.485157,-0.020419,0.006856,0.170177
31.370023,-0.089476,1.456969,0.107413,3.345141,0.189208,-0.004006,0.408859,-0.074958,0.034996,-0.436164,0.495342,-0.041903,-0.076566,0.401259
31.569832,-0.279689,1.407567,0.071906,3.455843,0.165049,0.001962,0.699225,-0.166869,0.024743,-0.459625,0.496392,-0.090140,-0.165516,0.690049
31.769641,-0.462198,1.332207,0.042856,3.617755,0.124325,0.003287,0.921441,-0.240755,-0.011479,-0.484551,0.486526,-0.125743,-0.237748,0.915115
31.969450,-0.629447,1.225269,0.023021,3.803635,0.073731,0.000827,0.939135,-0.265671,-0.013145,-0.524767,0.500246,-0.082325,-0.264897,0.936803
32.169259,-0.774923,1.089054,0.013365,3.981170,0.024136,0.002627,0.837910,-0.230750,0.031165,-0.561312,0.584727,0.010943,-0.228548,0.838269
32.369068,-0.894231,0.929155,0.012656,4.168033,-0.014574,0.005106,1.032506,-0.156718,-0.006351,-0.580813,0.648230,0.008696,-0.151444,1.033183
32.568877,-0.976363,0.747686,0.018079,4.422978,-0.036642,-0.031861,1.519382,-0.064170,-0.363674,-0.615583,0.676515,-0.308013,-0.112505,1.515547
32.768686,-1.001260,0.550561,0.026052,4.762556,-0.040048,-0.125877,1.879646,0.030071,-0.577389,-0.470016,0.491393,-0.502133,-0.205958,1.867054
32.968495,-0.954740,0.357549,0.033090,5.133750,-0.028597,-0.112093,1.835836,0.084550,0.715362,-0.481909,0.634268,0.767854,-0.121250,1.833026
33.168304,-0.843381,0.192833,0.037184,5.469648,-0.012720,-0.015161,1.526359,0.074376,0.254884,-0.550194,0.678303,0.274298,0.051229,1.527187
