s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
1551.826597,887.998393,470.683674,0.005412,1.029193,0.000136,-0.279175,0.003526,0.000023,-0.001221,-6.980847,7.088271,-0.001222,-0.000950,0.003395
1553.826373,889.023224,472.400884,0.005092,1.036288,0.000184,-0.281596,0.003570,0.000026,-0.001199,-7.028940,7.103639,-0.001200,-0.000968,0.003437
1555.826150,890.035766,474.125369,0.004671,1.043476,0.000238,-0.283972,0.003618,0.000028,-0.001177,-7.082173,7.120494,-0.001178,-0.000987,0.003481
1557.825926,891.035802,475.857136,0.004138,1.050762,0.000296,-0.286304,0.003668,0.000030,-0.001155,-7.136067,7.139296,-0.001156,-0.001007,0.003528
1559.825703,892.023106,477.596192,0.003487,1.058149,0.000356,-0.288590,0.003719,0.000031,-0.001132,-7.186310,7.152904,-0.001133,-0.001029,0.003574
1561.825479,892.997449,479.342544,0.002715,1.065637,0.000415,-0.290832,0.003769,0.000028,-0.001110,-7.227170,7.160047,-0.001112,-0.001054,0.003619
1563.825256,893.958601,481.096189,0.001836,1.073224,0.000461,-0.293032,0.003818,0.000019,-0.001089,-7.258746,7.169398,-0.001091,-0.001085,0.003660
1565.825032,894.906338,482.857121,0.000887,1.080904,0.000482,-0.295190,0.003864,0.000002,-0.001069,-7.279238,7.183041,-0.001071,-0.001122,0.003697
1567.824809,895.840443,484.625321,-0.000065,1.088673,0.000464,-0.297308,0.003906,-0.000020,-0.001049,-7.290162,7.201796,-0.001050,-0.001163,0.003729
1569.824586,896.760710,486.400763,-0.000940,1.096523,0.000405,-0.299384,0.003945,-0.000039,-0.001028,-7.296825,7.223154,-0.001029,-0.001201,0.003758
1571.824362,897.666943,488.183409,-0.001664,1.104448,0.000314,-0.301417,0.003981,-0.000052,-0.001006,-7.301345,7.236077,-0.001008,-0.001231,0.003786
1573.824139,898.558958,489.973212,-0.002186,1.112441,0.000207,-0.303408,0.004013,-0.000056,-0.000985,-7.306283,7.245598,-0.000986,-0.001252,0.003813
1575.823915,899.436584,491.770114,-0.002490,1.120495,0.000098,-0.305356,0.004042,-0.000054,-0.000963,-7.311504,7.261358,-0.000964,-0.001266,0.003839
1577.823692,900.299658,493.574051,-0.002583,1.128604,-0.000002,-0.307262,0.004068,-0.000046,-0.000942,-7.322114,7.284378,-0.000942,-0.001274,0.003863
1579.823468,901.148032,495.384947,-0.002493,1.136761,-0.000084,-0.309125,0.004090,-0.000035,-0.000922,-7.337254,7.314435,-0.000921,-0.001278,0.003886
1581.823245,901.981566,497.202722,-0.002265,1.144961,-0.000139,-0.310948,0.004111,-0.000020,-0.000901,-7.355095,7.344358,-0.000901,-0.001277,0.003907
1583.823021,902.800131,499.027286,-0.001959,1.153200,-0.000162,-0.312730,0.004129,-0.000003,-0.000880,-7.373959,7.367579,-0.000880,-0.001274,0.003927
1585.822798,903.603604,500.858546,-0.001637,1.161472,-0.000156,-0.314468,0.004145,0.000010,-0.000859,-7.392644,7.388627,-0.000858,-0.001272,0.003945
1587.822574,904.391873,502.696403,-0.001350,1.169775,-0.000128,-0.316164,0.004159,0.000017,-0.000837,-7.408840,7.413625,-0.000836,-0.001277,0.003958
1589.822351,905.164830,504.540751,-0.001127,1.178105,-0.000095,-0.317815,0.004172,0.000016,-0.000815,-7.425161,7.441013,-0.000815,-0.001288,0.003968
1591.822127,905.922376,506.391482,-0.000965,1.186458,-0.000068,-0.319423,0.004183,0.000010,-0.000793,-7.438721,7.468349,-0.000793,-0.001304,0.003975
1593.821904,906.664414,508.248486,-0.000845,1.194834,-0.000054,-0.320988,0.004194,0.000004,-0.000772,-7.448649,7.486477,-0.000771,-0.001319,0.003981
1595.821681,907.390853,510.111647,-0.000741,1.203230,-0.000051,-0.322509,0.004204,-0.000001,-0.000750,-7.456967,7.487793,-0.000750,-0.001333,0.003987
1597.821457,908.101605,511.980849,-0.000632,1.211646,-0.000059,-0.323988,0.004213,-0.000006,-0.000729,-7.463346,7.485143,-0.000729,-0.001347,0.003992
1599.821234,908.796584,513.855972,-0.000497,1.220079,-0.000079,-0.325425,0.004221,-0.000014,-0.000708,-7.467741,7.481957,-0.000708,-0.001363,0.003995
1601.821010,909.475709,515.736894,-0.000304,1.228529,-0.000118,-0.326821,0.004229,-0.000025,-0.000688,-7.467673,7.479183,-0.000687,-0.001381,0.003997
1603.820787,910.138904,517.623493,-0.000013,1.236993,-0.000176,-0.328175,0.004236,-0.000033,-0.000667,-7.465502,7.476669,-0.000666,-0.001397,0.003999
1605.820563,910.786096,519.515641,0.000406,1.245468,-0.000245,-0.329487,0.004241,-0.000036,-0.000646,-7.462632,7.466680,-0.000645,-0.001406,0.004001
1607.820340,911.417219,521.413210,0.000962,1.253953,-0.000309,-0.330757,0.004245,-0.000028,-0.000624,-7.454993,7.447215,-0.000623,-0.001405,0.004006
1609.820116,912.032211,523.316067,0.001625,1.262445,-0.000348,-0.331984,0.004248,-0.000011,-0.000603,-7.454622,7.430063,-0.000601,-0.001395,0.004012
1611.819893,912.631018,525.224080,0.002329,1.270941,-0.000348,-0.333168,0.004249,0.000011,-0.000581,-7.463295,7.420089,-0.000579,-0.001379,0.004019
1613.819669,913.213594,527.137111,0.002989,1.279436,-0.000305,-0.334308,0.004247,0.000033,-0.000559,-7.474827,7.418943,-0.000558,-0.001363,0.004023
1615.819446,913.779902,529.055020,0.003522,1.287926,-0.000223,-0.335406,0.004244,0.000049,-0.000539,-7.480349,7.425020,-0.000538,-0.001350,0.004023
1617.819223,914.329915,530.977666,0.003863,1.296406,-0.000114,-0.336463,0.004238,0.000060,-0.000519,-7.479847,7.433290,-0.000518,-0.001343,0.004020
1619.818999,914.863616,532.904904,0.003968,1.304873,0.000009,-0.337480,0.004230,0.000063,-0.000498,-7.479857,7.440022,-0.000498,-0.001341,0.004013
1621.818776,915.380996,534.836587,0.003828,1.313324,0.000129,-0.338454,0.004221,0.000057,-0.000476,-7.480237,7.450619,-0.000477,-0.001348,0.004001
1623.818552,915.882052,536.772569,0.003469,1.321755,0.000223,-0.339385,0.004211,0.000038,-0.000454,-7.472891,7.466008,-0.000455,-0.001367,0.003984
1625.818329,916.366785,538.712702,0.002968,1.330168,0.000269,-0.340271,0.004202,0.000008,-0.000432,-7.455376,7.484281,-0.000433,-0.001395,0.003963
1627.818105,916.835199,540.656840,0.002436,1.338562,0.000252,-0.341111,0.004193,-0.000024,-0.000409,-7.430666,7.501529,-0.000410,-0.001426,0.003943
1629.817882,917.287292,542.604837,0.001995,1.346941,0.000181,-0.341908,0.004187,-0.000047,-0.000388,-7.406122,7.509566,-0.000389,-0.001448,0.003929
1631.817658,917.723059,544.556552,0.001732,1.355310,0.000079,-0.342663,0.004184,-0.000055,-0.000368,-7.387203,7.499036,-0.000368,-0.001457,0.003922
1633.817435,918.142479,546.511845,0.001679,1.363676,-0.000024,-0.343378,0.004184,-0.000048,-0.000347,-7.376244,7.480968,-0.000347,-0.001454,0.003923
1635.817211,918.545525,548.470578,0.001814,1.372046,-0.000107,-0.344053,0.004187,-0.000035,-0.000327,-7.366656,7.463485,-0.000327,-0.001445,0.003930
1637.816988,918.932151,550.432619,0.002085,1.380427,-0.000158,-0.344686,0.004194,-0.000017,-0.000306,-7.359346,7.450483,-0.000306,-0.001433,0.003942
