,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
103,20.580333,2.121960,-0.346786,-0.088346,-0.242289,4.265833,1.476896,-0.599580,16.287393
104,20.780143,2.102651,-0.367678,-0.058778,-0.040882,4.184067,0.614052,-0.094670,16.287393
105,20.979952,2.103114,-0.382693,-0.044100,0.047321,4.170469,0.117856,0.101486,16.287393
106,21.179761,2.111614,-0.396930,-0.048137,0.065137,4.185810,0.296309,0.267179,16.287393
107,21.379570,2.124977,-0.413089,-0.047919,0.110283,4.226518,0.797039,0.570292,16.287393
108,21.579379,2.149360,-0.424390,-0.019840,0.225897,4.309242,1.844521,1.288812,16.287393
109,21.779188,2.197480,-0.423322,0.029151,0.478063,4.485436,4.042317,2.697918,16.287393
110,21.978997,2.292790,-0.406920,0.084784,0.999530,4.833472,5.501951,-3.413697,16.287393
111,22.178806,2.448703,-0.377669,0.119579,1.647613,4.431368,5.205490,-8.518076,16.287393
112,22.378615,2.646267,-0.346208,0.114731,2.184361,3.553053,4.173041,-11.536158,16.287393
113,22.578424,2.855885,-0.321519,0.086819,2.553610,2.532284,3.057373,-12.645177,16.287393
114,22.778233,3.057537,-0.304787,0.066753,2.784597,1.576930,2.044670,-12.086596,16.287393
115,22.978042,3.244207,-0.290968,0.071619,2.918447,0.785704,1.093763,-10.901485,16.287393
116,23.177851,3.418206,-0.274858,0.094318,2.982945,0.142856,0.186654,-9.425438,16.287393
117,23.377660,3.583637,-0.254105,0.119340,2.993279,-0.378965,-0.657654,-7.874982,16.287393
118,23.577469,3.742182,-0.229025,0.136666,2.958240,-0.798534,-1.442865,-6.425863,16.287393
119,23.777278,3.893042,-0.201222,0.144929,2.883720,-1.130411,-2.184533,-5.123042,16.287393
120,23.977088,4.034706,-0.172255,0.147320,2.774329,-1.386949,-2.886807,-3.949675,16.287393
121,24.176897,4.166128,-0.143031,0.146589,2.634032,-1.578901,-3.543884,-2.889765,16.287393
122,24.376706,4.286752,-0.114097,0.143480,2.466407,-1.715586,-4.150655,-1.939086,16.287393
123,24.576515,4.396183,-0.085919,0.138298,2.274806,-1.805097,-4.702943,-1.095112,16.287393
124,24.776324,4.494097,-0.058845,0.132321,2.062470,-1.854541,-5.192738,-0.354117,16.287393
125,24.976133,4.580310,-0.032857,0.127460,1.832597,-1.870217,-5.608675,0.286364,16.287393
126,25.175942,4.654793,-0.007630,0.124343,1.588370,-1.857748,-5.943312,0.827307,16.287393
127,25.375751,4.717559,0.017133,0.122279,1.332982,-1.822198,-6.196495,1.270683,16.287393
128,25.575560,4.768609,0.041365,0.117800,1.069659,-1.768200,-6.380257,1.622207,16.287393
129,25.775369,4.807908,0.063879,0.104464,0.801685,-1.700066,-6.496679,1.886769,16.287393
130,25.975178,4.835559,0.082461,0.080030,0.532376,-1.621853,-6.501136,2.054714,16.287393
131,26.174987,4.851953,0.095741,0.054771,0.265060,-1.537367,-6.361346,2.116634,16.287393
132,26.374796,4.857475,0.105069,0.041072,0.003123,-1.450212,-6.106608,2.082556,16.287393
133,26.574605,4.852361,0.113079,0.040446,-0.249927,-1.363913,-5.777516,1.967499,16.287393
134,26.774414,4.836950,0.121636,0.043892,-0.490454,-1.282003,-5.407540,1.783814,16.287393
135,26.974223,4.811948,0.129888,0.034944,-0.714800,-1.207997,-4.971903,1.522946,16.287393
136,27.174033,4.778322,0.134236,0.006005,-0.919406,-1.145324,-4.393765,1.192672,16.287393
137,27.373842,4.736652,0.131801,-0.030155,-1.100676,-1.096119,-3.665811,0.920201,16.287393
138,27.573651,4.687165,0.123043,-0.055212,-1.254715,-1.057452,-2.853551,0.756349,16.287393
139,27.773460,4.630616,0.110847,-0.064483,-1.377330,-1.024952,-1.990459,0.711025,16.287393
140,27.973269,4.568565,0.097586,-0.067889,-1.464260,-0.993899,-1.068255,0.785590,16.287393
141,28.173078,4.502911,0.083094,-0.079548,-1.511399,-0.959233,-0.074320,0.977264,16.287393
142,28.372887,4.435362,0.064975,-0.104154,-1.514717,-0.915604,0.983813,1.281355,16.287393
143,28.572696,4.367441,0.041473,-0.129413,-1.469940,-0.857285,2.096603,1.703833,16.287393
144,28.772505,4.301337,0.014078,-0.139872,-1.372420,-0.778034,3.282044,2.262709,16.287393
145,28.972314,4.240182,-0.013478,-0.131238,-1.217420,-0.671173,-5.026685,0.457486,16.287393
146,29.172123,4.176500,-0.037624,-0.108571,-1.456821,-0.649385,-4.913636,1.168713,16.287393
147,29.371932,4.100684,-0.056718,-0.084559,-1.693339,-0.593129,-4.655581,1.974884,16.287393
148,29.571741,4.011938,-0.072040,-0.072088,-1.921906,-0.496171,-4.261645,2.869508,16.287393
149,29.771550,3.909450,-0.086415,-0.073841,-2.137113,-0.351265,-3.751991,3.857113,16.287393
150,29.971359,3.792774,-0.102204,-0.084083,-2.332979,-0.149912,-3.137036,4.948256,16.287393
151,30.171168,3.661951,-0.120242,-0.094222,-2.502715,0.117824,-2.417333,6.158144,16.287393
152,30.370978,3.517652,-0.139584,-0.095971,-2.638412,0.463512,-1.581126,7.500515,16.287393
153,30.570787,3.361212,-0.157806,-0.083266,-2.730553,0.900609,-0.600292,8.952651,16.287393
154,30.770596,3.194051,-0.171853,-0.055542,-2.767058,1.445041,0.554624,10.358501,16.287393
155,30.970405,3.017070,-0.179324,-0.018265,-2.731354,2.111873,1.884048,11.103064,16.287393
156,31.170214,2.831600,-0.178978,0.021387,-2.600275,2.884351,3.282482,10.143836,16.287393
157,31.370023,2.641647,-0.170655,0.056355,-2.348275,3.663104,4.471820,7.276608,16.287393
158,31.569832,2.456926,-0.155427,0.081192,-1.965278,4.286322,4.988329,2.527389,16.287393
159,31.769641,2.293548,-0.135397,0.096422,-1.494111,4.525044,4.120822,-3.165591,16.287393
160,31.969450,2.164056,-0.112479,0.108822,-1.079416,4.206478,2.186975,-2.979476,16.287393
161,32.169259,2.063845,-0.086660,0.130492,-0.852538,3.897386,1.259245,-2.580783,16.287393
162,32.369068,1.980182,-0.056762,0.141681,-0.718414,3.622501,1.755219,1.376613,16.287393
163,32.568877,1.912245,-0.030400,0.094575,-0.526906,3.772700,4.503460,7.018709,16.287393
164,32.768686,1.881532,-0.020366,-0.001649,-0.031708,4.544473,6.057485,-0.678087,16.287393
165,32.968495,1.915041,-0.031861,-0.107961,0.637938,4.469512,4.084101,-5.436427,16.287393
166,33.168304,2.011497,-0.066418,-0.206445,1.093087,3.863654,3.020077,2.851778,16.287393
167,33.368113,2.152524,-0.122226,-0.269299,1.430616,4.182372,4.255112,6.342322,16.287393
168,33.567923,2.335232,-0.190141,-0.283079,1.897773,4.878679,4.836674,1.797070,16.287393
169,33.767732,2.557038,-0.258813,-0.264669,2.397317,5.064285,3.873821,-2.287608,16.287393
170,33.967541,2.792971,-0.318685,-0.225396,2.752279,4.854669,2.066553,-4.228989,16.287393
171,34.167350,3.014659,-0.363319,-0.166274,2.913984,4.523757,-0.093326,-4.160872,16.287393
172,34.367159,3.211051,-0.390736,-0.093518,2.907687,4.243026,-2.156265,-2.359256,16.287393
173,34.566968,3.384449,-0.401992,-0.019066,2.776124,4.099077,-3.817457,-0.241083,16.287393
174,34.766777,3.538627,-0.398900,0.048311,2.555333,4.085134,-5.069985,1.708748,16.287393
175,34.966586,3.673690,-0.382974,0.108816,2.271606,4.180759,-5.968267,3.454204,16.287393
176,35.166395,3.788652,-0.355021,0.166631,1.946265,4.369054,-6.525735,4.978717,16.287393
177,35.366204,3.883300,-0.315125,0.225689,1.597701,4.634986,-6.736982,6.249897,16.287393
178,35.566013,3.958244,-0.262516,0.288992,1.242119,4.964859,-6.571155,7.196294,16.287393
179,35.765822,4.014808,-0.195652,0.355271,0.894137,5.345946,-6.062420,7.790414,16.287393
180,35.965631,4.054196,-0.113402,0.418964,0.567360,5.765866,-5.328385,8.110228,16.287393
181,36.165440,4.077331,-0.017106,0.467699,0.274515,6.211599,-4.580156,8.431469,16.287393
182,36.365249,4.085482,0.084397,0.475437,0.026217,6.668683,-4.054279,9.259719,16.287393
183,36.565058,4.081907,0.171511,0.409757,-0.172266,7.122007,-3.755097,10.874359,16.287393
184,36.764868,4.071894,0.227031,0.261163,-0.323849,7.560973,-3.313134,12.460723,16.287393
185,36.964677,4.059077,0.249416,0.057302,-0.435668,7.981525,-2.336363,12.201531,16.287393
186,37.164486,4.043658,0.242816,-0.151986,-0.511718,8.378693,-1.053054,9.800886,16.287393
187,37.364295,4.023842,0.207155,-0.308681,-0.550990,8.744205,0.034745,7.216485,16.287393
188,37.564104,3.998880,0.145070,-0.367256,-0.549414,9.071603,0.887065,5.495071,16.287393
189,37.763913,3.971890,0.074891,-0.317694,-0.503956,9.353200,1.665289,4.400966,16.287393
190,37.963722,3.947845,0.022116,-0.188873,-0.416999,9.583007,2.381494,3.434917,16.287393
191,38.163531,3.929625,0.000047,-0.029409,-0.295142,9.758766,2.922031,2.356128,16.287393
192,38.363340,3.918368,0.009340,0.116918,-0.146022,9.879007,3.267522,1.212449,16.287393
193,38.563149,3.915183,0.044066,0.218987,0.022550,9.941557,3.509994,0.060042,16.287393
194,38.762958,3.920929,0.093212,0.269137,0.202085,9.944628,3.655738,-1.141742,16.287393
195,38.962767,3.935478,0.147326,0.291689,0.383692,9.887910,3.654288,-2.396851,16.287393
196,39.162576,3.958069,0.202936,0.302721,0.558858,9.773018,3.711056,-3.815486,16.287393
197,39.362385,3.985946,0.252456,0.261703,0.720574,9.606751,4.098166,-5.852431,16.287393
198,39.562194,4.014035,0.280924,0.119031,0.865711,9.399487,4.391061,-8.144225,16.287393
199,39.762003,4.041498,0.282647,-0.098881,0.995309,9.159118,3.619460,-8.643630,16.287393
200,39.961813,4.074110,0.256115,-0.312846,1.107571,8.891024,2.297253,-7.588866,16.287393
201,40.161622,4.119345,0.194387,-0.452893,1.197725,8.593205,1.256714,-6.890149,16.287393
202,40.361431,4.178908,0.101128,-0.494082,1.258671,8.259059,0.474534,-7.069665,16.287393
203,40.561240,4.245651,-0.001262,-0.459034,1.283587,7.887850,-0.261336,-7.870373,16.287393
204,40.761049,4.311225,-0.091470,-0.382530,1.270167,7.483672,-1.038880,-8.914256,16.287393
205,40.960858,4.371537,-0.161091,-0.291018,1.219840,7.051834,-1.836194,-9.883648,16.287393
206,41.160667,4.425711,-0.210252,-0.200599,1.135368,6.597148,-2.595278,-10.614397,16.287393
207,41.360476,4.473796,-0.241750,-0.120128,1.019546,6.123451,-3.274347,-11.089315,16.287393
208,41.560285,4.515630,-0.258757,-0.054171,0.874936,5.633697,-3.864568,-11.385160,16.287393
209,41.760094,4.550542,-0.264304,-0.003846,0.704044,5.130242,-4.378271,-11.598487,16.287393
210,41.959903,4.577493,-0.261177,0.032556,0.509583,4.615096,-4.836420,-11.814119,16.287393
211,42.159712,4.595363,-0.251664,0.059859,0.294653,4.090076,-5.237398,-12.041845,16.287393
212,42.359521,4.603276,-0.237088,0.082923,0.062733,3.556847,-5.549862,-12.222205,16.287393
213,42.559330,4.600632,-0.218168,0.102848,-0.182450,3.016890,-5.760546,-12.340806,16.287393
214,42.759139,4.586943,-0.195578,0.119690,-0.437027,2.471511,-5.881105,-12.434391,16.287393
