,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
213,42.540868,5.000000,0.342640,0.181405,0.000002,3.503354,-0.000122,2.097685,18.697270
214,42.740590,5.000000,0.374113,0.156299,-0.000002,3.580543,0.000126,2.169308,18.697270
215,42.940313,5.000000,0.396346,0.100719,0.000002,3.654381,-0.000124,2.122925,18.697270
216,43.140035,5.000000,0.407292,0.033904,-0.000002,3.723799,0.000114,1.887055,18.697270
217,43.339757,5.000000,0.408409,-0.014697,0.000002,3.787767,-0.000101,1.600026,18.697270
218,43.539480,5.000000,0.403876,-0.028638,-0.000002,3.846253,0.000092,1.376781,18.697270
219,43.739202,5.000000,0.399386,-0.014713,0.000002,3.899490,-0.000087,1.219390,18.697270
220,43.938925,5.000000,0.399032,0.012250,-0.000002,3.947798,0.000084,1.082650,18.697270
221,44.138647,5.000000,0.405086,0.049910,0.000002,3.991552,-0.000080,0.946371,18.697270
222,44.338369,5.000000,0.420815,0.103597,-0.000002,4.031051,0.000077,0.843190,18.697270
223,44.538092,5.000000,0.448538,0.158227,0.000002,4.066543,-0.000081,0.803563,18.697270
224,44.737814,5.000000,0.482580,0.179995,-0.000002,4.098309,0.000089,0.816150,18.697270
225,44.937537,5.000000,0.512223,0.153024,0.000002,4.126782,-0.000096,0.831801,18.697270
226,45.137259,5.000000,0.531209,0.088680,-0.000001,4.152390,0.000096,0.805396,18.697270
227,45.336981,5.000000,0.538087,0.005477,0.000001,4.175365,-0.000088,0.720527,18.697270
228,45.536704,5.000000,0.532726,-0.080091,-0.000001,4.195724,0.000077,0.599816,18.697270
229,45.736426,5.000000,0.515125,-0.158752,0.000001,4.213308,-0.000068,0.471536,18.697270
230,45.936148,5.000000,0.485266,-0.229909,-0.000001,4.227828,0.000059,0.338250,18.697270
231,46.135871,5.000000,0.442902,-0.292448,0.000001,4.238879,-0.000052,0.198491,18.697270
232,46.335593,5.000000,0.387714,-0.339196,-0.000001,4.245888,0.000045,0.054947,18.697270
233,46.535316,5.000000,0.320976,-0.352895,0.000001,4.248028,-0.000040,-0.090397,18.697270
234,46.735038,5.000000,0.250483,-0.309623,-0.000001,4.244171,0.000038,-0.251012,18.697270
235,46.934760,5.000000,0.193009,-0.208774,0.000001,4.233069,-0.000038,-0.449327,18.697270
