,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
257,51.340174,3.525813,-0.055989,-0.075669,-1.707944,7.603004,2.399080,3.124624,19.479877
258,51.539942,3.429944,-0.064289,-0.004260,-1.567508,7.785912,2.903297,2.182046,19.479877
259,51.739709,3.340894,-0.057108,0.076137,-1.392840,7.917188,3.300741,1.180254,19.479877
260,51.939476,3.261007,-0.032986,0.160651,-1.188542,7.990239,3.574935,0.118580,19.479877
261,52.139243,3.192704,0.007781,0.237146,-0.961391,7.997774,3.750711,-1.016240,19.479877
262,52.339010,3.138733,0.061095,0.288812,-0.720706,7.932561,3.859545,-1.636234,19.479877
263,52.538778,3.101172,0.118643,0.302524,-0.479037,7.830107,4.105647,-0.969631,19.479877
264,52.738545,3.080093,0.171032,0.275343,-0.237465,7.773055,4.667224,-2.214712,19.479877
265,52.938312,3.074077,0.211788,0.212916,0.015360,7.653083,5.073095,-3.915630,19.479877
266,53.138079,3.081223,0.238017,0.124653,0.269695,7.456777,5.150298,-5.670897,19.479877
267,53.337847,3.099947,0.248928,0.021735,0.515372,7.186266,4.812702,-7.248449,19.479877
268,53.537614,3.129745,0.244310,-0.083192,0.743253,6.843053,4.095771,-8.370009,19.479877
269,53.737381,3.171258,0.223980,-0.175779,0.944710,6.431361,3.165162,-9.041745,19.479877
270,53.937148,3.225443,0.188497,-0.242197,1.111526,5.954826,2.202580,-9.500072,19.479877
271,54.136915,3.291892,0.140913,-0.272818,1.236207,5.417057,1.304831,-10.017514,19.479877
272,54.336683,3.367401,0.087868,-0.265929,1.313492,4.823721,0.478883,-10.737416,19.479877
273,54.536450,3.446614,0.037596,-0.230458,1.342061,4.183149,-0.296580,-11.599759,19.479877
274,54.736217,3.524575,-0.004244,-0.182405,1.324721,3.504928,-1.015643,-12.434494,19.479877
275,54.935984,3.598221,-0.036261,-0.136685,1.267000,2.798254,-1.648229,-13.123817,19.479877
276,55.135751,3.665877,-0.059900,-0.100585,1.175697,2.071266,-2.168952,-13.655256,19.479877
277,55.335519,3.726421,-0.077212,-0.073705,1.058126,1.331062,-2.561516,-14.035982,19.479877
278,55.535286,3.779117,-0.089956,-0.055580,0.921774,0.583914,-2.811031,-14.243659,19.479877
279,55.735053,3.823669,-0.100232,-0.049857,0.774076,-0.164482,-2.913253,-14.283266,19.479877
280,55.934820,3.860051,-0.110869,-0.058822,0.622266,-0.908783,-2.877638,-14.196857,19.479877
281,56.134588,3.888411,-0.124555,-0.079111,0.473280,-1.643809,-2.721777,-14.040725,19.479877
282,56.334355,3.909117,-0.142713,-0.102152,0.333584,-2.364449,-2.469367,-13.888245,19.479877
283,56.534122,3.922813,-0.164517,-0.116395,0.208902,-3.065687,-2.138128,-13.780346,19.479877
284,56.733889,3.930496,-0.186936,-0.113097,0.103847,-3.742778,-1.730339,-13.658408,19.479877
285,56.933656,3.933477,-0.206249,-0.091186,0.021673,-4.391413,-1.243411,-13.368359,19.479877
286,57.133424,3.933155,-0.219822,-0.057434,-0.035637,-5.007577,-0.692415,-12.767891,19.479877
287,57.333191,3.930824,-0.226907,-0.022787,-0.067064,-5.587083,-0.117051,-11.885762,19.479877
288,57.532958,3.927666,-0.228354,0.005106,-0.072368,-6.125580,0.445716,-10.879200,19.479877
289,57.732725,3.924839,-0.225498,0.026029,-0.052127,-6.619611,0.973017,-9.816976,19.479877
290,57.932493,3.923474,-0.219351,0.042097,-0.007835,-7.066485,1.446207,-8.730956,19.479877
