,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
96,19.173349,6.278803,0.444490,0.016309,4.823336,-4.731291,-2.520877,10.951810,15.672363
97,19.373071,6.429435,0.445547,-0.005472,4.743956,-4.386429,-3.242686,11.130873,15.672363
98,19.572794,6.573098,0.442334,-0.027089,4.644719,-4.045787,-3.953439,11.299067,15.672363
99,19.772516,6.709199,0.434713,-0.050751,4.527392,-3.710462,-4.622351,11.378551,15.672363
100,19.972238,6.838282,0.422343,-0.075423,4.393625,-3.381177,-5.216920,11.343504,15.672363
101,20.171961,6.961450,0.405265,-0.097661,4.244860,-3.057705,-5.759004,11.272048,15.672363
102,20.371683,7.078938,0.384061,-0.116289,4.082353,-2.739632,-6.286555,11.243107,15.672363
103,20.571406,7.190179,0.359326,-0.133336,3.907295,-2.426552,-6.811474,11.271170,15.672363
104,20.771128,7.294572,0.331192,-0.152068,3.720862,-2.118055,-7.297172,11.290614,15.672363
105,20.970850,7.392211,0.299161,-0.173232,3.524178,-1.813735,-7.682592,11.211867,15.672363
106,21.170573,7.483907,0.262830,-0.192316,3.318269,-1.513234,-7.978220,11.061549,15.672363
107,21.370295,7.570126,0.222911,-0.203626,3.104058,-1.216236,-8.249414,10.935969,15.672363
108,21.570018,7.650541,0.181263,-0.204976,2.882433,-0.922436,-8.536853,10.886561,15.672363
109,21.769740,7.724519,0.140038,-0.197944,2.654306,-0.631519,-8.846931,10.916255,15.672363
110,21.969462,7.791547,0.100764,-0.187807,2.420611,-0.343161,-9.146628,10.980369,15.672363
111,22.169185,7.851517,0.063523,-0.180510,2.182269,-0.057037,-9.392028,11.025406,15.672363
112,22.368907,7.904649,0.027404,-0.177775,1.940171,0.227165,-9.572328,11.039960,15.672363
113,22.568629,7.951173,-0.008590,-0.179737,1.695166,0.509734,-9.689698,11.027777,15.672363
114,22.768352,7.991249,-0.045414,-0.184692,1.448078,0.790944,-9.763373,11.011456,15.672363
115,22.968074,8.024927,-0.083283,-0.188860,1.199713,1.071057,-9.812733,11.012881,15.672363
116,23.167797,8.052195,-0.121724,-0.189862,0.950872,1.350333,-9.854256,11.050294,15.672363
117,23.367519,8.073043,-0.159783,-0.185592,0.702347,1.629022,-9.873946,11.107802,15.672363
118,23.567241,8.087542,-0.196332,-0.177026,0.454918,1.907371,-9.826986,11.134775,15.672363
119,23.766964,8.095842,-0.231042,-0.168279,0.209355,2.185613,-9.718194,11.135955,15.672363
120,23.966686,8.098039,-0.264190,-0.160900,-0.033569,2.463977,-9.585876,11.154563,15.672363
121,24.166409,8.094208,-0.295857,-0.153175,-0.273080,2.742683,-9.446120,11.209580,15.672363
122,24.366131,8.084474,-0.325650,-0.143041,-0.508410,3.021946,-9.284838,11.285033,15.672363
123,24.565853,8.068999,-0.352967,-0.129905,-0.738803,3.301972,-9.058653,11.327905,15.672363
124,24.765576,8.047887,-0.377439,-0.115667,-0.963502,3.582959,-8.746500,11.308868,15.672363
125,24.965298,8.021126,-0.399265,-0.102922,-1.181716,3.865101,-8.393311,11.282051,15.672363
126,25.165020,7.988782,-0.418785,-0.091530,-1.392624,4.148597,-8.037875,11.299248,15.672363
127,25.364743,7.951094,-0.435977,-0.079363,-1.595391,4.433637,-7.672246,11.352260,15.672363
128,25.564465,7.908346,-0.450462,-0.064940,-1.789193,4.720397,-7.268699,11.401819,15.672363
129,25.764188,7.860722,-0.461794,-0.048377,-1.973208,5.009046,-6.812939,11.423328,15.672363
130,25.963910,7.808301,-0.469675,-0.030566,-2.146584,5.299748,-6.311371,11.422823,15.672363
131,26.163632,7.751181,-0.473936,-0.012053,-2.308428,5.592666,-5.777481,11.415237,15.672363
132,26.363355,7.689565,-0.474422,0.007394,-2.457806,5.887809,-5.220719,11.394835,15.672363
133,26.563077,7.623779,-0.470870,0.028623,-2.593782,6.184592,-4.632129,11.334124,15.672363
134,26.762800,7.554065,-0.462885,0.051785,-2.715429,6.482246,-3.986237,11.159267,15.672363
135,26.962522,7.480205,-0.450192,0.074395,-2.821773,6.779950,-3.283643,10.839789,15.672363
136,27.162244,7.401693,-0.433107,0.092287,-2.911703,7.076822,-2.562178,10.459314,15.672363
137,27.361967,7.318529,-0.412689,0.103598,-2.983987,7.371897,-1.847452,10.107965,15.672363
138,27.561689,7.231499,-0.390204,0.110100,-3.037391,7.664090,-1.137302,9.803324,15.672363
139,27.761411,7.141739,-0.366469,0.115187,-3.070816,7.952209,-0.421242,9.514241,15.672363
140,27.961134,7.050282,-0.341592,0.121665,-3.083337,8.234990,0.305527,9.194639,15.672363
141,28.160856,6.957829,-0.315195,0.130352,-3.074162,8.511099,1.039346,8.821995,15.672363
142,28.360579,6.864914,-0.286847,0.140714,-3.042586,8.779117,1.776477,8.408492,15.672363
143,28.560301,6.772247,-0.256229,0.153003,-2.987991,9.037529,2.513173,7.953552,15.672363
144,28.760023,6.680595,-0.222898,0.167601,-2.909882,9.284723,3.242129,7.447177,15.672363
145,28.959746,6.590664,-0.186425,0.183902,-2.807895,9.518988,3.960368,6.895137,15.672363
146,29.159468,6.503277,-0.146520,0.201694,-2.681811,9.738504,4.665204,6.299988,15.672363
147,29.359191,6.419345,-0.102884,0.221295,-2.531597,9.941356,5.307522,5.698403,15.672363
148,29.558913,6.339737,-0.055203,0.242100,-2.358802,10.126877,5.379612,5.599361,15.672363
149,29.758635,6.265070,-0.003483,0.261933,-2.181878,10.311028,5.475688,5.440878,15.672363
150,29.958358,6.195812,0.051723,0.279446,-2.000530,10.491223,5.613283,5.206499,15.672363
151,30.158080,6.132463,0.109714,0.294574,-1.814090,10.664152,5.687832,5.001526,15.672363
152,30.357802,6.075429,0.169736,0.307147,-1.625461,10.830021,5.709477,4.844473,15.672363
153,30.557525,6.025084,0.230677,0.314508,-1.437790,10.989259,5.780735,4.703687,15.672363
154,30.757247,5.981927,0.290128,0.310558,-1.252310,11.140181,5.977330,4.529609,15.672363
155,30.956970,5.946266,0.344658,0.290658,-1.068624,11.279378,6.300000,4.268536,15.672363
156,31.156692,5.917919,0.391183,0.253808,-0.885885,11.403192,6.659953,3.938147,15.672363
157,31.356414,5.896289,0.427645,0.201131,-0.704759,11.510295,6.619357,3.992005,15.672363
158,31.556137,5.880394,0.453142,0.136093,-0.535026,11.612658,6.545137,3.791125,15.672363
159,31.755859,5.869229,0.467581,0.062966,-0.374298,11.705756,6.799511,2.653054,15.672363
160,31.955582,5.862208,0.471014,-0.014791,-0.211226,11.769384,6.805466,1.410360,15.672363
161,32.155304,5.859097,0.463400,-0.092856,-0.047720,11.803269,6.524749,0.164998,15.672363
162,32.355026,5.859923,0.444553,-0.164833,0.114273,11.807365,6.035336,-0.998278,15.672363
163,32.554749,5.865002,0.414515,-0.225431,0.272687,11.781163,5.466916,-2.055631,15.672363
164,32.754471,5.874735,0.373891,-0.273605,0.425188,11.723820,4.878121,-3.022926,15.672363
165,32.954193,5.889408,0.323717,-0.310911,0.569156,11.634605,4.668338,-3.325509,15.672363
166,33.153916,5.909312,0.265134,-0.339213,0.713981,11.531438,4.619086,-3.336934,15.672363
167,33.353638,5.934905,0.199284,-0.358888,0.863831,11.423183,4.534615,-3.328513,15.672363
168,33.553361,5.966705,0.127762,-0.364934,1.017154,11.310641,4.451526,-3.339237,15.672363
169,33.753083,6.004779,0.054419,-0.351756,1.171998,11.194487,4.420875,-3.382040,15.672363
170,33.952805,6.048510,-0.015599,-0.323240,1.326741,11.076105,4.368256,-3.476394,15.672363
171,34.152528,6.097243,-0.079249,-0.289820,1.478510,10.955323,4.213065,-3.604335,15.672363
172,34.352250,6.150723,-0.136479,-0.260463,1.623768,10.831053,3.952464,-3.731164,15.672363
173,34.551973,6.208866,-0.188756,-0.238036,1.759615,10.702812,3.640666,-3.845468,15.672363
174,34.751695,6.271237,-0.237121,-0.218783,1.884248,10.571169,3.415070,-3.847457,15.672363
175,34.951417,6.337039,-0.281357,-0.197928,1.999956,10.440810,3.421941,-3.569372,15.672363
176,35.151140,6.405794,-0.320854,-0.175058,2.114326,10.321513,3.609340,-3.053832,15.672363
177,35.350862,6.477477,-0.355396,-0.151586,2.233345,10.220812,3.797294,-2.502087,15.672363
178,35.550584,6.552085,-0.384885,-0.127735,2.356787,10.139474,3.649292,-2.248782,15.672363
179,35.750307,6.629504,-0.409298,-0.104028,2.473762,10.067392,3.270547,-2.171296,15.672363
180,35.950029,6.709540,-0.428872,-0.081891,2.577405,9.998583,2.848720,-2.090981,15.672363
181,36.149752,6.791860,-0.444084,-0.062217,2.666839,9.932938,2.285276,-2.122701,15.672363
182,36.349474,6.875817,-0.455382,-0.044504,2.737839,9.866989,1.592687,-2.251591,15.672363
183,36.549196,6.960727,-0.463117,-0.028644,2.786796,9.797779,0.911402,-2.337191,15.672363
184,36.748919,7.046099,-0.467777,-0.015581,2.814578,9.726535,0.502116,-2.141258,15.672363
185,36.948641,7.131586,-0.470036,-0.006118,2.829787,9.661674,0.548542,-1.507596,15.672363
186,37.148364,7.216920,-0.470624,0.000292,2.846281,9.616344,0.693022,-0.784190,15.672363
187,37.348086,7.301721,-0.469959,0.006027,2.866854,9.593064,0.729287,-0.161519,15.672363
188,37.547808,7.385782,-0.467974,0.012627,2.888159,9.588345,0.507017,0.213896,15.672363
189,37.747531,7.469200,-0.464545,0.019315,2.902766,9.594508,-0.108612,0.210031,15.672363
190,37.947253,7.551881,-0.459788,0.024871,2.899671,9.600493,-0.698991,0.214071,15.672363
