s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
29.088616,6.110523,-3.344418,0.128990,1.835039,-0.000000,-0.000000,0.654352,0.000000,0.000000,-0.482232,0.482232,0.000000,0.000000,0.654352
29.322907,6.039231,-3.121237,0.128988,1.988347,-0.000000,-0.000000,0.714780,0.000000,0.000000,-0.500323,0.500323,0.000000,0.000000,0.714780
29.555402,5.936827,-2.912509,0.129000,2.154530,-0.000000,-0.000000,0.652080,0.000000,0.000000,-0.517268,0.517268,0.000000,0.000000,0.652080
29.796127,5.793532,-2.719079,0.129017,2.311502,-0.000000,-0.000000,0.627379,0.000000,0.000000,-0.534711,0.534711,0.000000,0.000000,0.627379
30.026940,5.631212,-2.554986,0.129046,2.456309,-0.000000,-0.000000,0.574531,0.000000,0.000000,-0.549654,0.549654,0.000000,0.000000,0.574531
30.255119,5.451042,-2.414969,0.129030,2.587405,-0.000000,-0.000000,0.532106,0.000000,0.000000,-0.561139,0.561139,0.000000,0.000000,0.532106
30.488554,5.246873,-2.301804,0.128993,2.711617,-0.000000,-0.000000,0.508734,0.000000,0.000000,-0.580958,0.580958,0.000000,0.000000,0.508734
30.734000,5.018839,-2.211004,0.128993,2.836484,-0.000000,-0.000000,0.400841,0.000000,0.000000,-0.598658,0.598658,0.000000,0.000000,0.400841
31.007439,4.752255,-2.150163,0.128999,2.946090,-0.000000,-0.000000,0.409705,0.000000,0.000000,-0.615524,0.615524,0.000000,0.000000,0.409705
31.268380,4.493882,-2.113647,0.129036,3.052998,-0.000000,-0.000000,0.311373,0.000000,0.000000,-0.632228,0.632228,0.000000,0.000000,0.311373
31.534102,4.228382,-2.102778,0.128987,3.135737,-0.000000,-0.000000,0.268875,0.000000,0.000000,-0.643669,0.643669,0.000000,0.000000,0.268875
31.781128,3.981381,-2.106297,0.128993,-3.081029,-0.000000,-0.000000,0.155918,0.000000,0.000000,-0.653828,0.653828,0.000000,0.000000,0.155918
32.028883,3.734623,-2.128492,0.128994,-3.042400,-0.000000,-0.000000,0.146213,0.000000,0.000000,-0.663922,0.663922,0.000000,0.000000,0.146213
32.278632,3.486393,-2.155999,0.128990,-3.005883,-0.000000,-0.000000,0.011129,0.000000,0.000000,-0.668468,0.668468,0.000000,0.000000,0.011129
32.530806,3.236922,-2.192830,0.129022,-3.003076,-0.000000,-0.000000,0.044041,0.000000,0.000000,-0.674491,0.674491,0.000000,0.000000,0.044041
32.791881,2.978200,-2.227806,0.129019,-2.991578,-0.000000,-0.000000,-0.027691,0.000000,0.000000,-0.676748,0.676748,0.000000,0.000000,-0.027691
33.040200,2.732179,-2.261506,0.129061,-2.998455,-0.000000,-0.000000,-0.104201,0.000000,0.000000,-0.680958,0.680958,0.000000,0.000000,-0.104201
33.285056,2.489356,-2.292993,0.129003,-3.023969,-0.000000,-0.000000,-0.095763,0.000000,0.000000,-0.680646,0.680646,0.000000,0.000000,-0.095763
33.527863,2.247910,-2.318652,0.128998,-3.047221,-0.000000,-0.000000,-0.293564,0.000000,0.000000,-0.679268,0.679268,0.000000,0.000000,-0.293564
33.777829,1.998638,-2.337277,0.129040,-3.120602,-0.000000,-0.000000,-0.140852,0.000000,0.000000,-0.671786,0.671786,0.000000,0.000000,-0.140852
34.027147,1.749324,-2.335854,0.128990,3.127466,-0.000000,-0.000000,-0.096493,0.000000,0.000000,-0.665929,0.665929,0.000000,0.000000,-0.096493
34.277707,1.498943,-2.326385,0.129008,3.103289,-0.000000,-0.000000,0.138821,0.000000,0.000000,-0.665223,0.665223,0.000000,0.000000,0.138821
34.528705,1.248184,-2.315439,0.129001,3.138132,-0.000000,-0.000000,0.000811,0.000000,0.000000,-0.667004,0.667004,0.000000,0.000000,0.000811
