s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
20.510369,0.912146,-4.977882,0.139589,-3.133271,-0.000000,-0.000000,0.070525,0.000000,0.000000,-0.868066,0.868066,0.000000,0.000000,0.070525
20.748895,0.673631,-4.980196,0.139565,-3.116449,-0.000000,-0.000000,0.061420,0.000000,0.000000,-0.865145,0.865145,0.000000,0.000000,0.061420
20.985755,0.436858,-4.986567,0.139086,-3.101901,-0.000000,-0.000000,0.106897,0.000000,0.000000,-0.865868,0.865868,0.000000,0.000000,0.106897
21.212032,0.210710,-4.994220,0.138987,-3.077713,-0.000000,-0.000000,-0.031435,0.000000,0.000000,-0.869067,0.869067,0.000000,0.000000,-0.031435
21.465953,-0.042909,-5.006588,0.138997,-3.085695,-0.000000,-0.000000,-0.012825,0.000000,0.000000,-0.875438,0.875438,0.000000,0.000000,-0.012825
21.725419,-0.302053,-5.019511,0.139028,-3.089022,-0.000000,-0.000000,-0.073260,0.000000,0.000000,-0.882114,0.882114,0.000000,0.000000,-0.073260
22.002647,-0.578981,-5.032430,0.138993,-3.109332,-0.000000,-0.000000,0.022647,0.000000,0.000000,-0.888192,0.888192,0.000000,0.000000,0.022647
22.250929,-0.827147,-5.040024,0.139009,-3.103709,-0.000000,-0.000000,-0.018252,0.000000,0.000000,-0.889644,0.889644,0.000000,0.000000,-0.018252
22.515153,-1.091264,-5.047534,0.139023,-3.108532,-0.000000,-0.000000,0.030395,0.000000,0.000000,-0.890650,0.890650,0.000000,0.000000,0.030395
22.755561,-1.331545,-5.055330,0.139003,-3.101225,-0.000000,-0.000000,0.015478,0.000000,0.000000,-0.892094,0.892094,0.000000,0.000000,0.015478
23.005556,-1.581349,-5.065126,0.139007,-3.097355,-0.000000,-0.000000,0.041889,0.000000,0.000000,-0.895749,0.895749,0.000000,0.000000,0.041889
23.240100,-1.815697,-5.074719,0.138999,-3.087531,-0.000000,-0.000000,-0.032063,0.000000,0.000000,-0.898970,0.898970,0.000000,0.000000,-0.032063
23.500528,-2.075937,-5.084594,0.139022,-3.095881,-0.000000,-0.000000,-0.053827,0.000000,0.000000,-0.902144,0.902144,0.000000,0.000000,-0.053827
23.760054,-2.335308,-5.093551,0.138989,-3.109850,-0.000000,-0.000000,0.025590,0.000000,0.000000,-0.904398,0.904398,0.000000,0.000000,0.025590
