,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
135,26.957730,7.440324,-0.503917,0.079868,-2.600753,7.221543,-2.855999,10.755779,15.525149
136,27.157417,7.367579,-0.485395,0.100226,-2.679447,7.517909,-2.151623,10.202041,15.525149
137,27.357104,7.290009,-0.463087,0.111388,-2.741029,7.809902,-1.470217,9.738612,15.525149
138,27.556791,7.208719,-0.438771,0.116523,-2.784289,8.096454,-0.803448,9.387057,15.525149
139,27.756478,7.125320,-0.413459,0.121311,-2.808253,8.376427,-0.132160,9.078547,15.525149
140,27.956164,7.041047,-0.386948,0.129740,-2.812216,8.648671,0.549337,8.719309,15.525149
141,28.155851,6.956366,-0.358407,0.141502,-2.795625,8.912004,1.232879,8.286136,15.525149
142,28.355538,6.871534,-0.327264,0.154546,-2.757960,9.165147,1.915095,7.814192,15.525149
143,28.555225,6.787186,-0.293328,0.168588,-2.698755,9.406724,2.597216,7.321795,15.525149
144,28.754912,6.704208,-0.256350,0.185024,-2.617681,9.635280,3.272614,6.792796,15.525149
145,28.954599,6.623359,-0.215771,0.204479,-2.514573,9.849295,3.930323,6.213170,15.525149
146,29.154286,6.545271,-0.171012,0.225983,-2.389405,10.047164,4.567293,5.588927,15.525149
147,29.353973,6.470678,-0.121760,0.248539,-2.242293,10.227183,4.920313,5.191979,15.525149
148,29.553660,6.400280,-0.067905,0.271353,-2.082094,10.396228,4.944788,5.085087,15.525149
149,29.753346,6.334529,-0.009629,0.292774,-1.919601,10.563331,5.048637,4.867837,15.525149
150,29.953033,6.273855,0.052347,0.310749,-1.752778,10.724179,5.160511,4.625719,15.525149
151,30.152720,6.218761,0.116869,0.324662,-1.582278,10.877011,5.219108,4.416181,15.525149
152,30.352407,6.169582,0.182857,0.335210,-1.410766,11.022136,5.223497,4.256592,15.525149
153,30.552094,6.126550,0.249115,0.340693,-1.241250,11.160274,5.266371,4.111365,15.525149
154,30.751781,6.089973,0.313339,0.335813,-1.074916,11.290128,5.425138,3.935295,15.525149
155,30.951468,6.060038,0.372194,0.315696,-0.911398,11.408741,5.737619,3.651990,15.525149
156,31.151155,6.036561,0.422520,0.278368,-0.749160,11.512005,6.163067,3.240045,15.525149
157,31.350842,6.019016,0.462108,0.223909,-0.587353,11.597070,6.161559,3.346202,15.525149
158,31.550528,6.006510,0.489947,0.154787,-0.436876,11.678791,5.960927,3.517152,15.525149
159,31.750215,5.998021,0.505953,0.075026,-0.299436,11.759885,6.222078,2.463896,15.525149
160,31.949902,5.992885,0.510317,-0.010522,-0.160478,11.814912,6.205456,1.289896,15.525149
161,32.149589,5.990848,0.503131,-0.095807,-0.021515,11.843797,5.899674,0.110609,15.525149
162,32.349276,5.991947,0.484193,-0.173972,0.115911,11.846374,5.387430,-0.983136,15.525149
163,32.548963,5.996506,0.453345,-0.238877,0.250114,11.821883,4.806980,-1.964958,15.525149
164,32.748650,6.004951,0.411145,-0.288231,0.379138,11.769142,4.239465,-2.862853,15.525149
165,32.948337,6.017566,0.359017,-0.323936,0.500705,11.687049,4.188073,-2.914295,15.525149
166,33.148024,6.034667,0.298610,-0.348159,0.627653,11.598712,4.167351,-2.916733,15.525149
167,33.347710,6.056688,0.231745,-0.362028,0.759923,11.506136,4.134861,-2.924095,15.525149
168,33.547397,6.083960,0.160453,-0.365252,0.896114,11.409824,4.097049,-2.940718,15.525149
169,33.747084,6.116598,0.087424,-0.356743,1.034631,11.310401,4.065177,-2.975993,15.525149
170,33.946771,6.154386,0.015786,-0.338381,1.173750,11.208557,4.000191,-3.056454,15.525149
171,34.146458,6.196944,-0.052097,-0.314388,1.310790,11.103847,3.861204,-3.187073,15.525149
172,34.346145,6.243908,-0.115116,-0.288712,1.442514,10.995122,3.624747,-3.361932,15.525149
173,34.545832,6.294962,-0.173164,-0.264304,1.565554,10.881003,3.331911,-3.524685,15.525149
174,34.745519,6.349781,-0.226673,-0.242318,1.678174,10.761867,3.118973,-3.543137,15.525149
175,34.945206,6.407959,-0.275967,-0.221672,1.783024,10.642758,3.130974,-3.287213,15.525149
176,35.144892,6.469087,-0.320916,-0.200393,1.887314,10.533263,3.361053,-2.786952,15.525149
177,35.344579,6.532864,-0.360973,-0.176618,1.997666,10.441760,3.628074,-2.232493,15.525149
178,35.544266,6.599170,-0.395431,-0.149869,2.114663,10.369768,3.538112,-1.995904,15.525149
179,35.743953,6.668133,-0.424017,-0.122504,2.227060,10.306363,3.148964,-1.981618,15.525149
180,35.943640,6.740026,-0.447271,-0.098645,2.326493,10.243790,2.732128,-1.935623,15.525149
181,36.143327,6.814839,-0.466300,-0.080429,2.412751,10.182680,2.193797,-2.006825,15.525149
182,36.343014,6.891741,-0.481996,-0.065696,2.481690,10.119616,1.659243,-2.077691,15.525149
183,36.542701,6.969640,-0.494625,-0.051698,2.533237,10.055069,0.927670,-2.333581,15.525149
184,36.742388,7.047561,-0.504154,-0.036944,2.561613,9.983690,0.508022,-2.258979,15.525149
